 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5400   3.9880  12.0254   0.1500   1.8448  0.56007E+04  0.55999E+04  0.84491E+00  0.71079E+04  0.28453E+01  0.16133E+03  0.69437E+04  0.10015E+01
   10.5400   3.6290  12.9503   0.1500   1.9458  0.40784E+04  0.40779E+04  0.54731E+00  0.53410E+04  0.26137E+01  0.14112E+03  0.51973E+04  0.10017E+01
   10.5400   3.2510  14.0586   0.1501   2.0527  0.29109E+04  0.29106E+04  0.34824E+00  0.39634E+04  0.23999E+01  0.12579E+03  0.38352E+04  0.10019E+01
   10.5400   2.8510  15.4240   0.1500   2.1645  0.20260E+04  0.20258E+04  0.21671E+00  0.29017E+04  0.22195E+01  0.11507E+03  0.27844E+04  0.10021E+01
   10.5400   2.4300  17.1709   0.1500   2.2832  0.13643E+04  0.13642E+04  0.13087E+00  0.20916E+04  0.20541E+01  0.10817E+03  0.19814E+04  0.10025E+01
   10.5400   1.9860  19.5292   0.1500   2.4084  0.87719E+03  0.87712E+03  0.75724E-01  0.14821E+04  0.19117E+01  0.10516E+03  0.13751E+04  0.10029E+01
   10.5400   1.5170  22.9885   0.1500   2.5396  0.52515E+03  0.52511E+03  0.40988E-01  0.10298E+04  0.18061E+01  0.10645E+03  0.92157E+03  0.10036E+01
   10.5400   1.0230  28.8638   0.1500   2.6790  0.27624E+03  0.27622E+03  0.19572E-01  0.69328E+03  0.17456E+01  0.11205E+03  0.57948E+03  0.10050E+01
   10.5400   0.5020  42.8753   0.1501   2.8272  0.10504E+03  0.10503E+03  0.67827E-02  0.40548E+03  0.19425E+01  0.11581E+03  0.28772E+03  0.10094E+01
   10.5400   7.3270   6.6099   0.1703   1.0267  0.10786E+06  0.10779E+06  0.76196E+02  0.11235E+06  0.32770E+01  0.17267E+04  0.11062E+06  0.10008E+01
   10.5400   7.1510   6.8719   0.1703   1.0829  0.88172E+05  0.88117E+05  0.55257E+02  0.92437E+05  0.29806E+01  0.13579E+04  0.91077E+05  0.10008E+01
   10.5400   6.9650   7.1514   0.1703   1.1422  0.71776E+05  0.71736E+05  0.39823E+02  0.75772E+05  0.27153E+01  0.10692E+04  0.74700E+05  0.10009E+01
   10.5400   6.7690   7.4505   0.1702   1.2047  0.58165E+05  0.58136E+05  0.28522E+02  0.61863E+05  0.24733E+01  0.84333E+03  0.61017E+05  0.10010E+01
   10.5400   6.5620   7.7718   0.1702   1.2706  0.46893E+05  0.46873E+05  0.20293E+02  0.50282E+05  0.22551E+01  0.66692E+03  0.49613E+05  0.10011E+01
   10.5400   6.3440   8.1183   0.1702   1.3402  0.37596E+05  0.37582E+05  0.14341E+02  0.40671E+05  0.20545E+01  0.52924E+03  0.40139E+05  0.10012E+01
   10.5400   6.1140   8.4936   0.1702   1.4135  0.29958E+05  0.29948E+05  0.10064E+02  0.32722E+05  0.18725E+01  0.42191E+03  0.32298E+05  0.10013E+01
   10.5400   5.8710   8.9022   0.1702   1.4908  0.23709E+05  0.23702E+05  0.70089E+01  0.26175E+05  0.17090E+01  0.33832E+03  0.25835E+05  0.10014E+01
   10.5400   5.6150   9.3496   0.1701   1.5724  0.18626E+05  0.18621E+05  0.48435E+01  0.20806E+05  0.15588E+01  0.27315E+03  0.20532E+05  0.10015E+01
   10.5400   5.3450   9.8427   0.1701   1.6585  0.14514E+05  0.14511E+05  0.33194E+01  0.16427E+05  0.14221E+01  0.22244E+03  0.16203E+05  0.10016E+01
   10.5400   5.0600  10.3904   0.1701   1.7491  0.11209E+05  0.11207E+05  0.22544E+01  0.12873E+05  0.12988E+01  0.18283E+03  0.12689E+05  0.10017E+01
   10.5400   4.7600  11.0043   0.1701   1.8450  0.85704E+04  0.85689E+04  0.15163E+01  0.10006E+05  0.11843E+01  0.15188E+03  0.98533E+04  0.10018E+01
   10.5400   4.4430  11.6997   0.1701   1.9459  0.64793E+04  0.64783E+04  0.10088E+01  0.77100E+04  0.10825E+01  0.12796E+03  0.75809E+04  0.10020E+01
   10.5400   4.1090  12.4976   0.1701   2.0524  0.48359E+04  0.48353E+04  0.66309E+00  0.58827E+04  0.98916E+00  0.10936E+03  0.57724E+04  0.10021E+01
