 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5400   5.9810  12.1531   0.3303   2.8256  0.14172E+04  0.14172E+04 -0.18384E-01  0.13773E+04  0.67326E-03  0.82443E+01  0.13691E+04  0.10032E+01
   10.5400   5.7310  12.7529   0.3302   2.9802  0.11238E+04  0.11238E+04 -0.98770E-02  0.11005E+04  0.59650E-03  0.64148E+01  0.10940E+04  0.10033E+01
   10.5400   5.4680  13.4122   0.3303   3.1437  0.88559E+03  0.88560E+03 -0.50976E-02  0.87431E+03  0.52741E-03  0.50428E+01  0.86926E+03  0.10035E+01
   10.5400   5.1900  14.1421   0.3303   3.3158  0.69329E+03  0.69329E+03 -0.24158E-02  0.69059E+03  0.46829E-03  0.40078E+01  0.68658E+03  0.10036E+01
   10.5400   4.8960  14.9570   0.3301   3.4967  0.53878E+03  0.53878E+03 -0.97503E-03  0.54199E+03  0.41798E-03  0.32330E+01  0.53876E+03  0.10038E+01
   10.5400   4.5870  15.8760   0.3302   3.6883  0.41499E+03  0.41499E+03 -0.30285E-03  0.42196E+03  0.37170E-03  0.26508E+01  0.41931E+03  0.10041E+01
   10.5400   4.2610  16.9247   0.3302   3.8904  0.31653E+03  0.31653E+03 -0.66476E-05  0.32571E+03  0.33123E-03  0.22169E+01  0.32349E+03  0.10044E+01
   10.5400   3.9170  18.1389   0.3302   4.1034  0.23868E+03  0.23868E+03  0.15774E-03  0.24895E+03  0.29597E-03  0.19025E+01  0.24704E+03  0.10048E+01
   10.5400   3.5540  19.5701   0.3301   4.3279  0.17753E+03  0.17753E+03  0.19880E-03  0.18809E+03  0.26538E-03  0.16834E+01  0.18641E+03  0.10053E+01
   10.5400   3.1710  21.2960   0.3301   4.5644  0.12981E+03  0.12981E+03  0.18209E-03  0.14017E+03  0.23897E-03  0.15493E+01  0.13862E+03  0.10059E+01
   10.5400   2.7670  23.4406   0.3300   4.8137  0.92821E+02  0.92821E+02  0.14412E-03  0.10268E+03  0.21637E-03  0.15005E+01  0.10118E+03  0.10069E+01
   10.5400   2.3420  26.2169   0.3301   5.0787  0.64319E+02  0.64319E+02  0.10018E-03  0.73529E+02  0.19610E-03  0.15430E+01  0.71985E+02  0.10082E+01
   10.5400   1.8930  30.0317   0.3302   5.3572  0.42602E+02  0.42602E+02  0.65122E-04  0.51247E+02  0.18071E-03  0.17273E+01  0.49519E+02  0.10103E+01
   10.5400   1.4190  35.7939   0.3301   5.6497  0.26189E+02  0.26189E+02  0.38602E-04  0.34558E+02  0.17155E-03  0.21288E+01  0.32429E+02  0.10141E+01
   10.5400   0.9190  46.1708   0.3299   5.9568  0.13890E+02  0.13890E+02  0.19435E-04  0.22731E+02  0.17620E-03  0.29799E+01  0.19751E+02  0.10223E+01
   10.5400   0.3920  76.1154   0.3298   6.2804  0.47566E+01  0.47566E+01  0.61992E-05  0.14651E+02  0.35719E-03  0.46930E+01  0.99572E+01  0.10546E+01
   10.5400   8.9830   5.9690   0.3514   1.0267  0.64685E+05  0.64737E+05 -0.52463E+02  0.56435E+05  0.46082E-02  0.15482E+04  0.54887E+05  0.10019E+01
   10.5400   8.8970   6.1597   0.3512   1.0828  0.54394E+05  0.54436E+05 -0.41808E+02  0.47587E+05  0.39322E-02  0.11981E+04  0.46389E+05  0.10021E+01
   10.5400   8.8070   6.3586   0.3512   1.1421  0.45568E+05  0.45600E+05 -0.32530E+02  0.39995E+05  0.33475E-02  0.92457E+03  0.39070E+05  0.10020E+01
   10.5400   8.7120   6.5661   0.3512   1.2046  0.38046E+05  0.38071E+05 -0.24865E+02  0.33518E+05  0.28639E-02  0.71120E+03  0.32807E+05  0.10020E+01
   10.5400   8.6110   6.7829   0.3510   1.2705  0.31658E+05  0.31677E+05 -0.18706E+02  0.28010E+05  0.24742E-02  0.54512E+03  0.27465E+05  0.10021E+01
   10.5400   8.5060   7.0095   0.3511   1.3401  0.26270E+05  0.26284E+05 -0.13877E+02  0.23343E+05  0.21236E-02  0.41692E+03  0.22926E+05  0.10021E+01
   10.5400   8.3940   7.2469   0.3510   1.4135  0.21745E+05  0.21755E+05 -0.10154E+02  0.19411E+05  0.18444E-02  0.31766E+03  0.19093E+05  0.10023E+01
   10.5400   8.2760   7.4957   0.3509   1.4908  0.17958E+05  0.17965E+05 -0.73419E+01  0.16104E+05  0.16068E-02  0.24153E+03  0.15863E+05  0.10022E+01
   10.5400   8.1520   7.7570   0.3509   1.5725  0.14796E+05  0.14802E+05 -0.52501E+01  0.13330E+05  0.14004E-02  0.18321E+03  0.13147E+05  0.10024E+01
   10.5400   8.0200   8.0317   0.3507   1.6583  0.12167E+05  0.12171E+05 -0.37060E+01  0.11014E+05  0.12331E-02  0.13864E+03  0.10876E+05  0.10024E+01
   10.5400   7.8820   8.3212   0.3507   1.7492  0.99786E+04  0.99812E+04 -0.25937E+01  0.90768E+04  0.10815E-02  0.10473E+03  0.89720E+04  0.10025E+01
   10.5400   7.7360   8.6266   0.3506   1.8449  0.81679E+04  0.81697E+04 -0.17949E+01  0.74658E+04  0.95380E-03  0.79004E+02  0.73868E+04  0.10026E+01
   10.5400   7.5820   8.9496   0.3505   1.9458  0.66720E+04  0.66732E+04 -0.12295E+01  0.61284E+04  0.84331E-03  0.59533E+02  0.60689E+04  0.10027E+01
   10.5400   7.4200   9.2920   0.3505   2.0524  0.54382E+04  0.54391E+04 -0.83467E+00  0.50196E+04  0.74597E-03  0.44826E+02  0.49748E+04  0.10028E+01
   10.5400   7.2490   9.6557   0.3505   2.1648  0.44238E+04  0.44243E+04 -0.56081E+00  0.41036E+04  0.66199E-03  0.33769E+02  0.40698E+04  0.10029E+01
   10.5400   7.0690  10.0432   0.3506   2.2834  0.35900E+04  0.35904E+04 -0.37341E+00  0.33469E+04  0.58777E-03  0.25455E+02  0.33215E+04  0.10030E+01
   10.5400   6.8780  10.4573   0.3504   2.4082  0.29066E+04  0.29069E+04 -0.24520E+00  0.27243E+04  0.52511E-03  0.19225E+02  0.27051E+04  0.10031E+01
   10.5400   6.6770  10.9013   0.3504   2.5399  0.23461E+04  0.23463E+04 -0.15951E+00  0.22112E+04  0.46916E-03  0.14563E+02  0.21966E+04  0.10032E+01
   10.5400   6.4650  11.3791   0.3503   2.6789  0.18873E+04  0.18874E+04 -0.10261E+00  0.17892E+04  0.41983E-03  0.11067E+02  0.17781E+04  0.10033E+01
   10.5400   6.2420  11.8954   0.3503   2.8256  0.15120E+04  0.15121E+04 -0.65386E-01  0.14424E+04  0.37556E-03  0.84471E+01  0.14339E+04  0.10035E+01
   10.5400   6.0060  12.4561   0.3503   2.9801  0.12061E+04  0.12061E+04 -0.41041E-01  0.11583E+04  0.33718E-03  0.64892E+01  0.11518E+04  0.10036E+01
   10.5400   5.7580  13.0682   0.3503   3.1435  0.95678E+03  0.95680E+03 -0.25518E-01  0.92555E+03  0.30230E-03  0.50178E+01  0.92053E+03  0.10038E+01
   10.5400   5.4960  13.7406   0.3503   3.3157  0.75465E+03  0.75466E+03 -0.15621E-01  0.73579E+03  0.27167E-03  0.39206E+01  0.73187E+03  0.10039E+01
   10.5400   5.2190  14.4844   0.3502   3.4968  0.59147E+03  0.59148E+03 -0.93855E-02  0.58169E+03  0.24492E-03  0.30982E+01  0.57859E+03  0.10041E+01
   10.5400   4.9280  15.3141   0.3503   3.6886  0.45998E+03  0.45999E+03 -0.55734E-02  0.45661E+03  0.22036E-03  0.24789E+01  0.45413E+03  0.10043E+01
   10.5400   4.6200  16.2488   0.3502   3.8902  0.35487E+03  0.35487E+03 -0.32287E-02  0.35592E+03  0.19910E-03  0.20205E+01  0.35390E+03  0.10046E+01
   10.5400   4.2960  17.3140   0.3502   4.1034  0.27107E+03  0.27107E+03 -0.18375E-02  0.27498E+03  0.17977E-03  0.16781E+01  0.27330E+03  0.10050E+01
   10.5400   3.9540  18.5455   0.3502   4.3283  0.20474E+03  0.20474E+03 -0.10176E-02  0.21038E+03  0.16271E-03  0.14307E+01  0.20895E+03  0.10054E+01
   10.5400   3.5930  19.9941   0.3502   4.5650  0.15258E+03  0.15258E+03 -0.54480E-03  0.15914E+03  0.14777E-03  0.12588E+01  0.15788E+03  0.10059E+01
   10.5400   3.2120  21.7367   0.3501   4.8144  0.11183E+03  0.11183E+03 -0.27976E-03  0.11873E+03  0.13474E-03  0.11522E+01  0.11757E+03  0.10067E+01
   10.5400   2.8110  23.8948   0.3502   5.0788  0.80144E+02  0.80144E+02 -0.13760E-03  0.87007E+02  0.12310E-03  0.11068E+01  0.85900E+02  0.10077E+01
   10.5400   2.3870  26.6755   0.3501   5.3557  0.55788E+02  0.55788E+02 -0.62459E-04  0.62444E+02  0.11369E-03  0.11403E+01  0.61304E+02  0.10091E+01
   10.5400   1.9400  30.4695   0.3500   5.6477  0.37170E+02  0.37170E+02 -0.25623E-04  0.43570E+02  0.10626E-03  0.12788E+01  0.42291E+02  0.10114E+01
   10.5400   1.4690  36.1337   0.3499   5.9566  0.23053E+02  0.23053E+02 -0.89791E-05  0.29348E+02  0.10159E-03  0.15956E+01  0.27752E+02  0.10153E+01
   10.5400   0.9730  46.0950   0.3502   6.2873  0.12446E+02  0.12446E+02 -0.23544E-05  0.19127E+02  0.10310E-03  0.22427E+01  0.16885E+02  0.10236E+01
   10.5400   0.4480  72.6083   0.3496   6.6211  0.46230E+01  0.46230E+01 -0.21960E-06  0.12669E+02  0.16495E-03  0.37283E+01  0.89408E+01  0.10530E+01
   10.5400   9.0680   5.9410   0.3717   1.0267  0.65379E+05  0.65397E+05 -0.18029E+02  0.56420E+05  0.26265E-02  0.17255E+04  0.54695E+05  0.10024E+01
   10.5400   8.9870   6.1291   0.3716   1.0829  0.55205E+05  0.55226E+05 -0.20852E+02  0.47705E+05  0.22685E-02  0.13336E+04  0.46371E+05  0.10019E+01
   10.5400   8.9010   6.3249   0.3713   1.1421  0.46427E+05  0.46448E+05 -0.20482E+02  0.40219E+05  0.19764E-02  0.10270E+04  0.39192E+05  0.10022E+01
   10.5400   8.8110   6.5290   0.3713   1.2046  0.38893E+05  0.38911E+05 -0.18199E+02  0.33797E+05  0.17236E-02  0.78896E+03  0.33008E+05  0.10023E+01
   10.5400   8.7160   6.7420   0.3712   1.2705  0.32460E+05  0.32475E+05 -0.15338E+02  0.28311E+05  0.15103E-02  0.60417E+03  0.27707E+05  0.10025E+01
   10.5400   8.6160   6.9645   0.3712   1.3401  0.26996E+05  0.27008E+05 -0.12439E+02  0.23642E+05  0.13276E-02  0.46121E+03  0.23181E+05  0.10023E+01
   10.5400   8.5100   7.1971   0.3710   1.4134  0.22381E+05  0.22391E+05 -0.98278E+01  0.19689E+05  0.11739E-02  0.35105E+03  0.19338E+05  0.10023E+01
   10.5400   8.3990   7.4407   0.3711   1.4909  0.18503E+05  0.18511E+05 -0.75654E+01  0.16351E+05  0.10383E-02  0.26655E+03  0.16085E+05  0.10025E+01
   10.5400   8.2810   7.6960   0.3709   1.5724  0.15264E+05  0.15270E+05 -0.57282E+01  0.13552E+05  0.92390E-03  0.20177E+03  0.13350E+05  0.10025E+01
   10.5400   8.1570   7.9641   0.3709   1.6584  0.12558E+05  0.12562E+05 -0.42599E+01  0.11203E+05  0.82287E-03  0.15237E+03  0.11050E+05  0.10028E+01
   10.5400   8.0260   8.2460   0.3708   1.7492  0.10310E+05  0.10313E+05 -0.31228E+01  0.92416E+04  0.73492E-03  0.11481E+03  0.91268E+04  0.10028E+01
   10.5400   7.8880   8.5430   0.3707   1.8449  0.84462E+04  0.84484E+04 -0.22581E+01  0.76071E+04  0.65724E-03  0.86341E+02  0.75207E+04  0.10029E+01
   10.5400   7.7430   8.8563   0.3708   1.9460  0.69041E+04  0.69057E+04 -0.16131E+01  0.62479E+04  0.58809E-03  0.64837E+02  0.61831E+04  0.10030E+01
   10.5400   7.5890   9.1877   0.3706   2.0524  0.56334E+04  0.56345E+04 -0.11386E+01  0.51230E+04  0.52810E-03  0.48625E+02  0.50743E+04  0.10031E+01
   10.5400   7.4270   9.5388   0.3706   2.1647  0.45873E+04  0.45881E+04 -0.79496E+00  0.41921E+04  0.47439E-03  0.36449E+02  0.41557E+04  0.10032E+01
   10.5400   7.2570   9.9119   0.3706   2.2834  0.37270E+04  0.37276E+04 -0.54949E+00  0.34224E+04  0.42579E-03  0.27316E+02  0.33951E+04  0.10032E+01
   10.5400   7.0760  10.3093   0.3704   2.4081  0.30229E+04  0.30233E+04 -0.37523E+00  0.27901E+04  0.38378E-03  0.20490E+02  0.27696E+04  0.10034E+01
   10.5400   6.8860  10.7339   0.3704   2.5398  0.24454E+04  0.24456E+04 -0.25377E+00  0.22688E+04  0.34554E-03  0.15398E+02  0.22534E+04  0.10035E+01
   10.5400   6.6860  11.1891   0.3704   2.6790  0.19724E+04  0.19725E+04 -0.16994E+00  0.18398E+04  0.31104E-03  0.11596E+02  0.18282E+04  0.10036E+01
   10.5400   6.4750  11.6790   0.3704   2.8258  0.15856E+04  0.15857E+04 -0.11260E+00  0.14874E+04  0.28011E-03  0.87623E+01  0.14787E+04  0.10038E+01
   10.5400   6.2520  12.2082   0.3704   2.9804  0.12701E+04  0.12702E+04 -0.73744E-01  0.11988E+04  0.25258E-03  0.66528E+01  0.11921E+04  0.10039E+01
   10.5400   6.0170  12.7828   0.3704   3.1436  0.10128E+04  0.10129E+04 -0.47766E-01  0.96226E+03  0.22772E-03  0.50802E+01  0.95718E+03  0.10041E+01
   10.5400   5.7690  13.4099   0.3703   3.3156  0.80374E+03  0.80377E+03 -0.30561E-01  0.76902E+03  0.20543E-03  0.39083E+01  0.76511E+03  0.10042E+01
   10.5400   5.5070  14.0986   0.3702   3.4968  0.63429E+03  0.63431E+03 -0.19286E-01  0.61159E+03  0.18552E-03  0.30379E+01  0.60855E+03  0.10044E+01
   10.5400   5.2310  14.8603   0.3702   3.6881  0.49728E+03  0.49730E+03 -0.12007E-01  0.48350E+03  0.16748E-03  0.23853E+01  0.48111E+03  0.10046E+01
   10.5400   4.9400  15.7097   0.3702   3.8899  0.38703E+03  0.38704E+03 -0.73613E-02  0.37973E+03  0.15123E-03  0.18978E+01  0.37783E+03  0.10049E+01
   10.5400   4.6340  16.6661   0.3703   4.1035  0.29861E+03  0.29861E+03 -0.44438E-02  0.29587E+03  0.13637E-03  0.15358E+01  0.29434E+03  0.10052E+01
   10.5400   4.3100  17.7556   0.3702   4.3278  0.22832E+03  0.22832E+03 -0.26215E-02  0.22875E+03  0.12337E-03  0.12703E+01  0.22748E+03  0.10056E+01
   10.5400   3.9690  19.0143   0.3702   4.5651  0.17257E+03  0.17257E+03 -0.15126E-02  0.17504E+03  0.11156E-03  0.10765E+01  0.17396E+03  0.10060E+01
   10.5400   3.6080  20.4941   0.3701   4.8138  0.12877E+03  0.12877E+03 -0.84478E-03  0.13251E+03  0.10136E-03  0.94419E+00  0.13157E+03  0.10066E+01
   10.5400   3.2290  22.2724   0.3702   5.0783  0.94387E+02  0.94388E+02 -0.45722E-03  0.98788E+02  0.91929E-04  0.85953E+00  0.97929E+02  0.10074E+01
   10.5400   2.8280  24.4720   0.3701   5.3555  0.67750E+02  0.67751E+02 -0.23514E-03  0.72435E+02  0.83977E-04  0.82623E+00  0.71609E+02  0.10085E+01
   10.5400   2.4060  27.3014   0.3701   5.6497  0.47171E+02  0.47171E+02 -0.11373E-03  0.51902E+02  0.76950E-04  0.84643E+00  0.51056E+02  0.10101E+01
   10.5400   1.9600  31.1519   0.3700   5.9579  0.31475E+02  0.31475E+02 -0.49831E-04  0.36164E+02  0.71510E-04  0.95506E+00  0.35209E+02  0.10126E+01
   10.5400   1.4900  36.8762   0.3700   6.2839  0.19574E+02  0.19574E+02 -0.18722E-04  0.24289E+02  0.67824E-04  0.12126E+01  0.23077E+02  0.10168E+01
   10.5400   0.9940  46.8597   0.3699   6.6258  0.10661E+02  0.10661E+02 -0.51808E-05  0.15788E+02  0.68417E-04  0.17485E+01  0.14040E+02  0.10256E+01
   10.5400   0.4720  72.7435   0.3704   6.9982  0.40348E+01  0.40348E+01 -0.59190E-06  0.10405E+02  0.96508E-04  0.29780E+01  0.74271E+01  0.10557E+01
   10.5400   9.1440   5.9163   0.3919   1.0267  0.65415E+05  0.65347E+05  0.67933E+02  0.55988E+05  0.19632E-02  0.19711E+04  0.54017E+05  0.10026E+01
   10.5400   9.0670   6.1019   0.3918   1.0829  0.55389E+05  0.55352E+05  0.36390E+02  0.47406E+05  0.17318E-02  0.15119E+04  0.45894E+05  0.10023E+01
   10.5400   8.9860   6.2951   0.3917   1.1422  0.46730E+05  0.46713E+05  0.17520E+02  0.40038E+05  0.15316E-02  0.11571E+04  0.38881E+05  0.10024E+01
   10.5400   8.9000   6.4962   0.3914   1.2046  0.39294E+05  0.39288E+05  0.62482E+01  0.33737E+05  0.13604E-02  0.88281E+03  0.32854E+05  0.10025E+01
   10.5400   8.8100   6.7059   0.3914   1.2705  0.32905E+05  0.32905E+05  0.37330E+00  0.28332E+05  0.12090E-02  0.67233E+03  0.27660E+05  0.10024E+01
   10.5400   8.7150   6.9247   0.3913   1.3401  0.27449E+05  0.27452E+05 -0.24911E+01  0.23718E+05  0.10766E-02  0.51177E+03  0.23206E+05  0.10028E+01
   10.5400   8.6150   7.1533   0.3913   1.4135  0.22808E+05  0.22812E+05 -0.35968E+01  0.19789E+05  0.95965E-03  0.38894E+03  0.19400E+05  0.10027E+01
   10.5400   8.5090   7.3923   0.3912   1.4908  0.18891E+05  0.18895E+05 -0.38103E+01  0.16463E+05  0.85738E-03  0.29464E+03  0.16169E+05  0.10029E+01
   10.5400   8.3970   7.6425   0.3910   1.5723  0.15602E+05  0.15606E+05 -0.35303E+01  0.13661E+05  0.76703E-03  0.22258E+03  0.13439E+05  0.10030E+01
   10.5400   8.2800   7.9048   0.3911   1.6585  0.12850E+05  0.12852E+05 -0.29976E+01  0.11303E+05  0.68526E-03  0.16779E+03  0.11135E+05  0.10029E+01
   10.5400   8.1560   8.1803   0.3910   1.7493  0.10557E+05  0.10559E+05 -0.24430E+01  0.93304E+04  0.61316E-03  0.12611E+03  0.92043E+04  0.10030E+01
   10.5400   8.0250   8.4699   0.3909   1.8450  0.86542E+04  0.86561E+04 -0.19265E+01  0.76859E+04  0.54910E-03  0.94573E+02  0.75913E+04  0.10031E+01
   10.5400   7.8870   8.7750   0.3909   1.9460  0.70785E+04  0.70800E+04 -0.14769E+01  0.63170E+04  0.49171E-03  0.70784E+02  0.62462E+04  0.10033E+01
   10.5400   7.7410   9.0970   0.3908   2.0525  0.57799E+04  0.57810E+04 -0.11093E+01  0.51830E+04  0.44074E-03  0.52903E+02  0.51301E+04  0.10033E+01
   10.5400   7.5870   9.4375   0.3906   2.1647  0.47098E+04  0.47106E+04 -0.81728E+00  0.42441E+04  0.39512E-03  0.39493E+02  0.42046E+04  0.10034E+01
   10.5400   7.4250   9.7983   0.3906   2.2832  0.38304E+04  0.38310E+04 -0.59169E+00  0.34683E+04  0.35399E-03  0.29466E+02  0.34389E+04  0.10035E+01
   10.5400   7.2540  10.1817   0.3905   2.4081  0.31091E+04  0.31095E+04 -0.42208E+00  0.28290E+04  0.31718E-03  0.21985E+02  0.28071E+04  0.10037E+01
   10.5400   7.0740  10.5901   0.3905   2.5399  0.25182E+04  0.25185E+04 -0.29691E+00  0.23027E+04  0.28398E-03  0.16412E+02  0.22863E+04  0.10038E+01
   10.5400   6.8840  11.0265   0.3905   2.6790  0.20350E+04  0.20352E+04 -0.20621E+00  0.18704E+04  0.25429E-03  0.12264E+02  0.18581E+04  0.10039E+01
   10.5400   6.6840  11.4944   0.3905   2.8258  0.16398E+04  0.16400E+04 -0.14142E+00  0.15152E+04  0.22745E-03  0.91873E+01  0.15060E+04  0.10040E+01
   10.5400   6.4720  11.9979   0.3904   2.9803  0.13178E+04  0.13179E+04 -0.95844E-01  0.12246E+04  0.20385E-03  0.69087E+01  0.12177E+04  0.10042E+01
   10.5400   6.2490  12.5419   0.3904   3.1434  0.10550E+04  0.10551E+04 -0.64155E-01  0.98622E+03  0.18244E-03  0.52180E+01  0.98101E+03  0.10043E+01
   10.5400   6.0140  13.1326   0.3904   3.3156  0.84089E+03  0.84093E+03 -0.42411E-01  0.79111E+03  0.16316E-03  0.39634E+01  0.78715E+03  0.10045E+01
   10.5400   5.7660  13.7774   0.3904   3.4971  0.66700E+03  0.66702E+03 -0.27677E-01  0.63187E+03  0.14591E-03  0.30326E+01  0.62884E+03  0.10047E+01
   10.5400   5.5040  14.4856   0.3903   3.6884  0.52624E+03  0.52626E+03 -0.17815E-01  0.50228E+03  0.13058E-03  0.23425E+01  0.49994E+03  0.10049E+01
   10.5400   5.2280  15.2689   0.3903   3.8902  0.41251E+03  0.41252E+03 -0.11301E-01  0.39694E+03  0.11676E-03  0.18295E+01  0.39511E+03  0.10052E+01
   10.5400   4.9370  16.1426   0.3903   4.1033  0.32101E+03  0.32102E+03 -0.70544E-02  0.31164E+03  0.10436E-03  0.14480E+01  0.31019E+03  0.10054E+01
   10.5400   4.6300  17.1265   0.3902   4.3279  0.24776E+03  0.24776E+03 -0.43250E-02  0.24287E+03  0.93294E-04  0.11664E+01  0.24171E+03  0.10058E+01
   10.5400   4.3060  18.2476   0.3902   4.5646  0.18941E+03  0.18941E+03 -0.25971E-02  0.18769E+03  0.83469E-04  0.95917E+00  0.18673E+03  0.10062E+01
   10.5400   3.9640  19.5432   0.3901   4.8140  0.14320E+03  0.14320E+03 -0.15217E-02  0.14363E+03  0.74789E-04  0.81082E+00  0.14282E+03  0.10067E+01
   10.5400   3.6040  21.0669   0.3901   5.0779  0.10675E+03  0.10675E+03 -0.86628E-03  0.10857E+03  0.66924E-04  0.70752E+00  0.10786E+03  0.10074E+01
   10.5400   3.2240  22.8988   0.3901   5.3558  0.78249E+02  0.78250E+02 -0.47531E-03  0.80915E+02  0.60056E-04  0.64372E+00  0.80272E+02  0.10083E+01
   10.5400   2.8230  25.1659   0.3901   5.6486  0.56118E+02  0.56119E+02 -0.24858E-03  0.59245E+02  0.54113E-04  0.61823E+00  0.58627E+02  0.10095E+01
   10.5400   2.4000  28.0846   0.3900   5.9570  0.39059E+02  0.39059E+02 -0.12176E-03  0.42400E+02  0.49045E-04  0.63815E+00  0.41762E+02  0.10112E+01
   10.5400   1.9550  32.0617   0.3902   6.2857  0.25981E+02  0.25981E+02 -0.54250E-04  0.29397E+02  0.44591E-04  0.72185E+00  0.28675E+02  0.10139E+01
   10.5400   1.4840  37.9865   0.3900   6.6271  0.16133E+02  0.16133E+02 -0.20602E-04  0.19672E+02  0.41811E-04  0.93649E+00  0.18736E+02  0.10185E+01
   10.5400   0.9880  48.3632   0.3899   6.9894  0.87425E+01  0.87425E+01 -0.57509E-05  0.12692E+02  0.41311E-04  0.13938E+01  0.11298E+02  0.10282E+01
   10.5400   0.4650  75.6515   0.3900   7.3730  0.32785E+01  0.32785E+01 -0.63079E-06  0.83896E+01  0.57482E-04  0.24742E+01  0.59154E+01  0.10616E+01
   10.5400   9.2120   5.8943   0.4120   1.0267  0.65083E+05  0.64860E+05  0.22324E+03  0.55349E+05  0.17294E-02  0.22895E+04  0.53059E+05  0.10030E+01
   10.5400   9.1390   6.0777   0.4119   1.0828  0.55111E+05  0.54967E+05  0.14459E+03  0.46827E+05  0.15302E-02  0.17505E+04  0.45077E+05  0.10029E+01
   10.5400   9.0620   6.2685   0.4118   1.1421  0.46588E+05  0.46496E+05  0.92218E+02  0.39579E+05  0.13549E-02  0.13350E+04  0.38244E+05  0.10028E+01
   10.5400   8.9810   6.4671   0.4118   1.2047  0.39267E+05  0.39209E+05  0.57956E+02  0.33386E+05  0.11996E-02  0.10159E+04  0.32371E+05  0.10027E+01
   10.5400   8.8950   6.6739   0.4116   1.2706  0.32991E+05  0.32956E+05  0.35257E+02  0.28101E+05  0.10637E-02  0.77028E+03  0.27331E+05  0.10028E+01
   10.5400   8.8040   6.8894   0.4113   1.3400  0.27617E+05  0.27597E+05  0.20681E+02  0.23589E+05  0.94425E-03  0.58254E+03  0.23006E+05  0.10028E+01
   10.5400   8.7090   7.1144   0.4114   1.4135  0.23012E+05  0.23001E+05  0.11894E+02  0.19721E+05  0.83621E-03  0.43998E+03  0.19281E+05  0.10032E+01
   10.5400   8.6080   7.3494   0.4112   1.4908  0.19112E+05  0.19105E+05  0.63473E+01  0.16444E+05  0.74188E-03  0.33114E+03  0.16112E+05  0.10029E+01
   10.5400   8.5020   7.5951   0.4111   1.5723  0.15812E+05  0.15809E+05  0.31215E+01  0.13664E+05  0.65738E-03  0.24878E+03  0.13415E+05  0.10030E+01
   10.5400   8.3900   7.8525   0.4110   1.6584  0.13044E+05  0.13043E+05  0.12622E+01  0.11322E+05  0.58258E-03  0.18641E+03  0.11136E+05  0.10031E+01
   10.5400   8.2720   8.1223   0.4110   1.7492  0.10727E+05  0.10727E+05  0.26167E+00  0.93556E+04  0.51609E-03  0.13935E+03  0.92163E+04  0.10032E+01
   10.5400   8.1480   8.4056   0.4110   1.8450  0.87975E+04  0.87977E+04 -0.21054E+00  0.77094E+04  0.45651E-03  0.10405E+03  0.76053E+04  0.10034E+01
   10.5400   8.0160   8.7036   0.4108   1.9459  0.72025E+04  0.72029E+04 -0.42198E+00  0.63426E+04  0.40502E-03  0.77619E+02  0.62650E+04  0.10035E+01
   10.5400   7.8780   9.0174   0.4109   2.0525  0.58818E+04  0.58823E+04 -0.45753E+00  0.52045E+04  0.35813E-03  0.57827E+02  0.51467E+04  0.10036E+01
   10.5400   7.7320   9.3487   0.4108   2.1648  0.47940E+04  0.47945E+04 -0.42482E+00  0.42626E+04  0.31692E-03  0.43004E+02  0.42195E+04  0.10037E+01
   10.5400   7.5780   9.6991   0.4108   2.2834  0.39005E+04  0.39009E+04 -0.36126E+00  0.34847E+04  0.28037E-03  0.31945E+02  0.34528E+04  0.10037E+01
   10.5400   7.4150  10.0705   0.4107   2.4082  0.31679E+04  0.31682E+04 -0.29208E+00  0.28442E+04  0.24842E-03  0.23716E+02  0.28204E+04  0.10039E+01
   10.5400   7.2440  10.4652   0.4107   2.5402  0.25673E+04  0.25676E+04 -0.22515E+00  0.23161E+04  0.21943E-03  0.17610E+02  0.22985E+04  0.10041E+01
   10.5400   7.0630  10.8857   0.4106   2.6791  0.20771E+04  0.20773E+04 -0.16924E+00  0.18832E+04  0.19416E-03  0.13083E+02  0.18701E+04  0.10042E+01
   10.5400   6.8720  11.3352   0.4105   2.8257  0.16768E+04  0.16769E+04 -0.12409E+00  0.15280E+04  0.17179E-03  0.97319E+01  0.15183E+04  0.10043E+01
   10.5400   6.6710  11.8171   0.4105   2.9804  0.13500E+04  0.13501E+04 -0.88931E-01  0.12367E+04  0.15175E-03  0.72475E+01  0.12295E+04  0.10045E+01
   10.5400   6.4590  12.3359   0.4105   3.1436  0.10836E+04  0.10837E+04 -0.62548E-01  0.99813E+03  0.13398E-03  0.54168E+01  0.99271E+03  0.10046E+01
   10.5400   6.2350  12.8966   0.4104   3.3155  0.86687E+03  0.86692E+03 -0.43297E-01  0.80323E+03  0.11841E-03  0.40724E+01  0.79916E+03  0.10048E+01
   10.5400   5.9990  13.5056   0.4104   3.4970  0.69054E+03  0.69057E+03 -0.29458E-01  0.64389E+03  0.10452E-03  0.30773E+01  0.64081E+03  0.10050E+01
   10.5400   5.7500  14.1707   0.4103   3.6883  0.54744E+03  0.54746E+03 -0.19722E-01  0.51394E+03  0.92241E-04  0.23424E+01  0.51160E+03  0.10052E+01
   10.5400   5.4870  14.9014   0.4102   3.8899  0.43171E+03  0.43173E+03 -0.12999E-01  0.40831E+03  0.81496E-04  0.18006E+01  0.40651E+03  0.10054E+01
