 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5400   0.1470  93.9802   0.1699   3.3139  0.12611E+01  0.12610E+01  0.61157E-04  0.87904E+01  0.19072E+01  0.31077E+01  0.37756E+01  0.10054E+01
   10.5400   7.6660   6.4620   0.1904   1.0267  0.62643E+04  0.62584E+04  0.59001E+01  0.64641E+04  0.43994E+00  0.10163E+03  0.63620E+04  0.10001E+01
   10.5400   7.5080   6.7061   0.1903   1.0828  0.51737E+04  0.51694E+04  0.43325E+01  0.53586E+04  0.39973E+00  0.79445E+02  0.52787E+04  0.10001E+01
   10.5400   7.3420   6.9650   0.1903   1.1421  0.42606E+04  0.42575E+04  0.31623E+01  0.44305E+04  0.36276E+00  0.62120E+02  0.43680E+04  0.10001E+01
   10.5400   7.1660   7.2405   0.1902   1.2046  0.34954E+04  0.34931E+04  0.22929E+01  0.36510E+04  0.33009E+00  0.48580E+02  0.36021E+04  0.10001E+01
   10.5400   6.9810   7.5343   0.1902   1.2705  0.28567E+04  0.28550E+04  0.16520E+01  0.29982E+04  0.30002E+00  0.38037E+02  0.29599E+04  0.10001E+01
   10.5400   6.7860   7.8487   0.1902   1.3401  0.23243E+04  0.23231E+04  0.11825E+01  0.24524E+04  0.27266E+00  0.29849E+02  0.24223E+04  0.10001E+01
   10.5400   6.5800   8.1863   0.1902   1.4134  0.18816E+04  0.18808E+04  0.84058E+00  0.19972E+04  0.24809E+00  0.23485E+02  0.19734E+04  0.10002E+01
   10.5400   6.3630   8.5502   0.1902   1.4907  0.15151E+04  0.15145E+04  0.59340E+00  0.16186E+04  0.22563E+00  0.18547E+02  0.15999E+04  0.10002E+01
   10.5400   6.1340   8.9443   0.1902   1.5724  0.12126E+04  0.12122E+04  0.41583E+00  0.13049E+04  0.20530E+00  0.14717E+02  0.12900E+04  0.10002E+01
