                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5400   7.0760  10.3093  0.57088E+04  0.54820E+04  0.18006E-03  0.54566E+04  0.52427E+04  0.17621E-03  0.52050E+04
   10.5400   6.8860  10.7339  0.46083E+04  0.44409E+04  0.15588E-03  0.44219E+04  0.42550E+04  0.15284E-03  0.42267E+04
   10.5400   6.6860  11.1891  0.37097E+04  0.35880E+04  0.13473E-03  0.35736E+04  0.34442E+04  0.13235E-03  0.34229E+04
   10.5400   6.4750  11.6790  0.29769E+04  0.28903E+04  0.11654E-03  0.28795E+04  0.27799E+04  0.11471E-03  0.27638E+04
   10.5400   6.2520  12.2082  0.23808E+04  0.23211E+04  0.10121E-03  0.23129E+04  0.22371E+04  0.99811E-04  0.22249E+04
   10.5400   6.0170  12.7828  0.18958E+04  0.18564E+04  0.87826E-04  0.18502E+04  0.17933E+04  0.86776E-04  0.17839E+04
   10.5400   5.7690  13.4099  0.15023E+04  0.14782E+04  0.76327E-04  0.14734E+04  0.14313E+04  0.75559E-04  0.14241E+04
   10.5400   5.5070  14.0986  0.11840E+04  0.11711E+04  0.66539E-04  0.11674E+04  0.11369E+04  0.65997E-04  0.11313E+04
   10.5400   5.2310  14.8603  0.92704E+03  0.92216E+03  0.57917E-04  0.91923E+03  0.89774E+03  0.57555E-04  0.89337E+03
   10.5400   4.9400  15.7097  0.72049E+03  0.72117E+03  0.50400E-04  0.71884E+03  0.70420E+03  0.50183E-04  0.70073E+03
   10.5400   4.6340  16.6661  0.55505E+03  0.55934E+03  0.43616E-04  0.55746E+03  0.54798E+03  0.43512E-04  0.54517E+03
   10.5400   4.3100  17.7556  0.42370E+03  0.43025E+03  0.38059E-04  0.42869E+03  0.42307E+03  0.38042E-04  0.42075E+03
   10.5400   3.9690  19.0143  0.31964E+03  0.32738E+03  0.33068E-04  0.32606E+03  0.32324E+03  0.33118E-04  0.32127E+03
   10.5400   3.6080  20.4941  0.23802E+03  0.24624E+03  0.29027E-04  0.24509E+03  0.24429E+03  0.29128E-04  0.24257E+03
   10.5400   3.2290  22.2724  0.17405E+03  0.18220E+03  0.25199E-04  0.18115E+03  0.18176E+03  0.25337E-04  0.18019E+03
   10.5400   2.8280  24.4720  0.12459E+03  0.13239E+03  0.22139E-04  0.13138E+03  0.13300E+03  0.22306E-04  0.13149E+03
   10.5400   2.4060  27.3014  0.86467E+02  0.93756E+02  0.19373E-04  0.92720E+02  0.95045E+02  0.19560E-04  0.93502E+02
   10.5400   1.9600  31.1519  0.57479E+02  0.64264E+02  0.17242E-04  0.63098E+02  0.66028E+02  0.17447E-04  0.64290E+02
   10.5400   1.4900  36.8762  0.35575E+02  0.42035E+02  0.15558E-04  0.40556E+02  0.44176E+02  0.15782E-04  0.41976E+02
   10.5400   0.9940  46.8597  0.19242E+02  0.25915E+02  0.14832E-04  0.23787E+02  0.28529E+02  0.15098E-04  0.25367E+02
   10.5400   0.4720  72.7435  0.71624E+01  0.15386E+02  0.18187E-04  0.11691E+02  0.18477E+02  0.18848E-04  0.13158E+02
   10.5400   9.1440   5.9163  0.12521E+06  0.11400E+06  0.11834E-02  0.11144E+06  0.10596E+06  0.11211E-02  0.10234E+06
   10.5400   9.0670   6.1019  0.10606E+06  0.96591E+05  0.98609E-03  0.94638E+05  0.89802E+05  0.93596E-03  0.87024E+05
   10.5400   8.9860   6.2951  0.89560E+05  0.81630E+05  0.82184E-03  0.80143E+05  0.75933E+05  0.78156E-03  0.73806E+05
   10.5400   8.9000   6.4962  0.75361E+05  0.68793E+05  0.69091E-03  0.67664E+05  0.64048E+05  0.65830E-03  0.62425E+05
   10.5400   8.8100   6.7059  0.63131E+05  0.57746E+05  0.57821E-03  0.56891E+05  0.53824E+05  0.55198E-03  0.52588E+05
   10.5400   8.7150   6.9247  0.52676E+05  0.48303E+05  0.48544E-03  0.47654E+05  0.45083E+05  0.46430E-03  0.44141E+05
   10.5400   8.6150   7.1533  0.43763E+05  0.40246E+05  0.40769E-03  0.39754E+05  0.37621E+05  0.39068E-03  0.36905E+05
   10.5400   8.5090   7.3923  0.36244E+05  0.33435E+05  0.34484E-03  0.33062E+05  0.31305E+05  0.33108E-03  0.30763E+05
   10.5400   8.3970   7.6425  0.29906E+05  0.27681E+05  0.29286E-03  0.27401E+05  0.25964E+05  0.28172E-03  0.25555E+05
   10.5400   8.2800   7.9048  0.24601E+05  0.22845E+05  0.24694E-03  0.22634E+05  0.21466E+05  0.23800E-03  0.21157E+05
   10.5400   8.1560   8.1803  0.20184E+05  0.18806E+05  0.20955E-03  0.18648E+05  0.17702E+05  0.20235E-03  0.17470E+05
   10.5400   8.0250   8.4699  0.16516E+05  0.15442E+05  0.17855E-03  0.15323E+05  0.14562E+05  0.17274E-03  0.14388E+05
   10.5400   7.8870   8.7750  0.13483E+05  0.12649E+05  0.15218E-03  0.12561E+05  0.11951E+05  0.14751E-03  0.11820E+05
   10.5400   7.7410   9.0970  0.10984E+05  0.10340E+05  0.13036E-03  0.10274E+05  0.97867E+04  0.12661E-03  0.96895E+04
   10.5400   7.5870   9.4375  0.89295E+04  0.84347E+04  0.11187E-03  0.83854E+04  0.79978E+04  0.10885E-03  0.79252E+04
   10.5400   7.4250   9.7983  0.72443E+04  0.68661E+04  0.95877E-04  0.68294E+04  0.65222E+04  0.93470E-04  0.64681E+04
   10.5400   7.2540  10.1817  0.58665E+04  0.55790E+04  0.82343E-04  0.55517E+04  0.53091E+04  0.80430E-04  0.52687E+04
   10.5400   7.0740  10.5901  0.47407E+04  0.45237E+04  0.70646E-04  0.45033E+04  0.43125E+04  0.69136E-04  0.42824E+04
   10.5400   6.8840  11.0265  0.38227E+04  0.36605E+04  0.60739E-04  0.36452E+04  0.34959E+04  0.59555E-04  0.34734E+04
   10.5400   6.6840  11.4944  0.30743E+04  0.29543E+04  0.52127E-04  0.29430E+04  0.28268E+04  0.51209E-04  0.28099E+04
   10.5400   6.4720  11.9979  0.24662E+04  0.23791E+04  0.45095E-04  0.23705E+04  0.22808E+04  0.44386E-04  0.22681E+04
   10.5400   6.2490  12.5419  0.19711E+04  0.19091E+04  0.38902E-04  0.19027E+04  0.18341E+04  0.38363E-04  0.18245E+04
   10.5400   6.0140  13.1326  0.15687E+04  0.15260E+04  0.33531E-04  0.15211E+04  0.14692E+04  0.33130E-04  0.14619E+04
   10.5400   5.7660  13.7774  0.12426E+04  0.12144E+04  0.28943E-04  0.12106E+04  0.11719E+04  0.28652E-04  0.11663E+04
   10.5400   5.5040  14.4856  0.97900E+03  0.96171E+03  0.25064E-04  0.95883E+03  0.93039E+03  0.24860E-04  0.92610E+03
   10.5400   5.2280  15.2689  0.76639E+03  0.75704E+03  0.21672E-04  0.75479E+03  0.73438E+03  0.21536E-04  0.73103E+03
   10.5400   4.9370  16.1426  0.59554E+03  0.59186E+03  0.18728E-04  0.59007E+03  0.57584E+03  0.18647E-04  0.57319E+03
   10.5400   4.6300  17.1265  0.45895E+03  0.45917E+03  0.16199E-04  0.45774E+03  0.44820E+03  0.16161E-04  0.44606E+03
   10.5400   4.3060  18.2476  0.35029E+03  0.35308E+03  0.14036E-04  0.35190E+03  0.34588E+03  0.14030E-04  0.34413E+03
   10.5400   3.9640  19.5432  0.26435E+03  0.26871E+03  0.12193E-04  0.26771E+03  0.26429E+03  0.12212E-04  0.26280E+03
   10.5400   3.6040  21.0669  0.19664E+03  0.20183E+03  0.10544E-04  0.20096E+03  0.19943E+03  0.10580E-04  0.19813E+03
   10.5400   3.2240  22.8988  0.14380E+03  0.14932E+03  0.91495E-05  0.14853E+03  0.14834E+03  0.91999E-05  0.14717E+03
   10.5400   2.8230  25.1659  0.10285E+03  0.10836E+03  0.79741E-05  0.10761E+03  0.10838E+03  0.80345E-05  0.10725E+03
   10.5400   2.4000  28.0846  0.71364E+02  0.76679E+02  0.69856E-05  0.75897E+02  0.77373E+02  0.70534E-05  0.76211E+02
   10.5400   1.9550  32.0617  0.47292E+02  0.52331E+02  0.60893E-05  0.51448E+02  0.53485E+02  0.61622E-05  0.52173E+02
   10.5400   1.4840  37.9865  0.29228E+02  0.34128E+02  0.55128E-05  0.32985E+02  0.35655E+02  0.55930E-05  0.33959E+02
   10.5400   0.9880  48.3632  0.15727E+02  0.20900E+02  0.52086E-05  0.19200E+02  0.22856E+02  0.53035E-05  0.20338E+02
   10.5400   0.4650  75.6515  0.57953E+01  0.12543E+02  0.67134E-05  0.94274E+01  0.14823E+02  0.69892E-05  0.10415E+02
   10.5400   9.2120   5.8943  0.12404E+06  0.11248E+06  0.63497E-03  0.10941E+06  0.10431E+06  0.60046E-03  0.10011E+06
   10.5400   9.1390   6.0777  0.10516E+06  0.95304E+05  0.52174E-03  0.92975E+05  0.88373E+05  0.49432E-03  0.85160E+05
   10.5400   9.0620   6.2685  0.88948E+05  0.80616E+05  0.42972E-03  0.78852E+05  0.74768E+05  0.40791E-03  0.72317E+05
   10.5400   8.9810   6.4671  0.75029E+05  0.68042E+05  0.35404E-03  0.66709E+05  0.63135E+05  0.33672E-03  0.61268E+05
   10.5400   8.8950   6.6739  0.63112E+05  0.57303E+05  0.29427E-03  0.56298E+05  0.53208E+05  0.28041E-03  0.51793E+05
   10.5400   8.8040   6.8894  0.52810E+05  0.48052E+05  0.24608E-03  0.47297E+05  0.44672E+05  0.23494E-03  0.43601E+05
   10.5400   8.7090   7.1144  0.44034E+05  0.40157E+05  0.20423E-03  0.39589E+05  0.37378E+05  0.19535E-03  0.36569E+05
   10.5400   8.6080   7.3494  0.36563E+05  0.33437E+05  0.17126E-03  0.33012E+05  0.31170E+05  0.16413E-03  0.30561E+05
   10.5400   8.5020   7.5951  0.30235E+05  0.27734E+05  0.14330E-03  0.27416E+05  0.25896E+05  0.13760E-03  0.25439E+05
   10.5400   8.3900   7.8525  0.24907E+05  0.22923E+05  0.12034E-03  0.22686E+05  0.21441E+05  0.11578E-03  0.21098E+05
   10.5400   8.2720   8.1223  0.20467E+05  0.18897E+05  0.10122E-03  0.18721E+05  0.17707E+05  0.97563E-04  0.17451E+05
   10.5400   8.1480   8.4056  0.16766E+05  0.15531E+05  0.84984E-04  0.15400E+05  0.14579E+05  0.82070E-04  0.14387E+05
   10.5400   8.0160   8.7036  0.13700E+05  0.12736E+05  0.72213E-04  0.12638E+05  0.11977E+05  0.69872E-04  0.11834E+05
   10.5400   7.8780   9.0174  0.11165E+05  0.10415E+05  0.60907E-04  0.10342E+05  0.98115E+04  0.59044E-04  0.97051E+04
   10.5400   7.7320   9.3487  0.90801E+04  0.84985E+04  0.51631E-04  0.84446E+04  0.80209E+04  0.50147E-04  0.79418E+04
   10.5400   7.5780   9.6991  0.73699E+04  0.69213E+04  0.43846E-04  0.68813E+04  0.65440E+04  0.42667E-04  0.64853E+04
   10.5400   7.4150  10.0705  0.59721E+04  0.56276E+04  0.37465E-04  0.55979E+04  0.53303E+04  0.36527E-04  0.52868E+04
   10.5400   7.2440  10.4652  0.48282E+04  0.45649E+04  0.31835E-04  0.45430E+04  0.43315E+04  0.31098E-04  0.42991E+04
   10.5400   7.0630  10.8857  0.38975E+04  0.36975E+04  0.27224E-04  0.36812E+04  0.35147E+04  0.26645E-04  0.34907E+04
   10.5400   6.8720  11.3352  0.31395E+04  0.29888E+04  0.23320E-04  0.29767E+04  0.28462E+04  0.22868E-04  0.28283E+04
   10.5400   6.6710  11.8171  0.25226E+04  0.24101E+04  0.19943E-04  0.24011E+04  0.22993E+04  0.19593E-04  0.22860E+04
   10.5400   6.4590  12.3359  0.20210E+04  0.19381E+04  0.17067E-04  0.19314E+04  0.18525E+04  0.16800E-04  0.18426E+04
   10.5400   6.2350  12.8966  0.16142E+04  0.15541E+04  0.14663E-04  0.15491E+04  0.14885E+04  0.14462E-04  0.14810E+04
   10.5400   5.9990  13.5056  0.12839E+04  0.12414E+04  0.12585E-04  0.12376E+04  0.11915E+04  0.12436E-04  0.11858E+04
   10.5400   5.7500  14.1707  0.10164E+04  0.98726E+03  0.10812E-04  0.98437E+03  0.94977E+03  0.10705E-04  0.94548E+03
   10.5400   5.4870  14.9014  0.80040E+03  0.78143E+03  0.93221E-05  0.77921E+03  0.75362E+03  0.92470E-05  0.75033E+03
   10.5400   5.2110  15.7102  0.62583E+03  0.61430E+03  0.79595E-05  0.61257E+03  0.59401E+03  0.79105E-05  0.59145E+03
   10.5400   4.9180  16.6127  0.48635E+03  0.48028E+03  0.68914E-05  0.47892E+03  0.46578E+03  0.68623E-05  0.46376E+03
   10.5400   4.6100  17.6299  0.37456E+03  0.37234E+03  0.59255E-05  0.37125E+03  0.36224E+03  0.59120E-05  0.36063E+03
   10.5400   4.2850  18.7899  0.28567E+03  0.28607E+03  0.51024E-05  0.28518E+03  0.27930E+03  0.51006E-05  0.27798E+03
   10.5400   3.9430  20.1318  0.21523E+03  0.21731E+03  0.43685E-05  0.21656E+03  0.21300E+03  0.43756E-05  0.21189E+03
   10.5400   3.5810  21.7120  0.16002E+03  0.16313E+03  0.37798E-05  0.16247E+03  0.16062E+03  0.37934E-05  0.15965E+03
   10.5400   3.2000  23.6152  0.11681E+03  0.12045E+03  0.32526E-05  0.11985E+03  0.11923E+03  0.32709E-05  0.11835E+03
   10.5400   2.7980  25.9760  0.83339E+02  0.87180E+02  0.28076E-05  0.86609E+02  0.86867E+02  0.28292E-05  0.86021E+02
   10.5400   2.3740  29.0248  0.57622E+02  0.61456E+02  0.24328E-05  0.60865E+02  0.61770E+02  0.24567E-05  0.60893E+02
   10.5400   1.9260  33.1990  0.38092E+02  0.41843E+02  0.21467E-05  0.41163E+02  0.42597E+02  0.21727E-05  0.41588E+02
   10.5400   1.4550  39.4668  0.23311E+02  0.27020E+02  0.18908E-05  0.26122E+02  0.28111E+02  0.19188E-05  0.26781E+02
   10.5400   0.9570  50.6219  0.12363E+02  0.16410E+02  0.17952E-05  0.15013E+02  0.17893E+02  0.18290E-05  0.15831E+02
   10.5400   0.4320  81.6115  0.43290E+01  0.99720E+01  0.25510E-05  0.72452E+01  0.11155E+02  0.27167E-05  0.75371E+01
   10.5400   9.2740   5.8745  0.12253E+06  0.11073E+06  0.34214E-03  0.10700E+06  0.10250E+06  0.32298E-03  0.97572E+05
   10.5400   9.2040   6.0561  0.10376E+06  0.93669E+05  0.27884E-03  0.90853E+05  0.86676E+05  0.26373E-03  0.82926E+05
   10.5400   9.1310   6.2447  0.87767E+05  0.79185E+05  0.22589E-03  0.77059E+05  0.73264E+05  0.21406E-03  0.70408E+05
   10.5400   9.0530   6.4410  0.74139E+05  0.66892E+05  0.18547E-03  0.65295E+05  0.61901E+05  0.17610E-03  0.59737E+05
   10.5400   8.9720   6.6452  0.62445E+05  0.56366E+05  0.15070E-03  0.55165E+05  0.52179E+05  0.14335E-03  0.50540E+05
   10.5400   8.8850   6.8579  0.52454E+05  0.47406E+05  0.12489E-03  0.46508E+05  0.43918E+05  0.11903E-03  0.42683E+05
   10.5400   8.7940   7.0797  0.43871E+05  0.39719E+05  0.10295E-03  0.39048E+05  0.36832E+05  0.98308E-04  0.35903E+05
   10.5400   8.6980   7.3111  0.36528E+05  0.33147E+05  0.85153E-04  0.32648E+05  0.30778E+05  0.81468E-04  0.30081E+05
   10.5400   8.5970   7.5529  0.30289E+05  0.27559E+05  0.70428E-04  0.27187E+05  0.25626E+05  0.67509E-04  0.25104E+05
   10.5400   8.4910   7.8059  0.25011E+05  0.22823E+05  0.58077E-04  0.22546E+05  0.21255E+05  0.55775E-04  0.20865E+05
   10.5400   8.3780   8.0707  0.20586E+05  0.18845E+05  0.48601E-04  0.18641E+05  0.17581E+05  0.46764E-04  0.17291E+05
   10.5400   8.2590   8.3485  0.16882E+05  0.15507E+05  0.40680E-04  0.15356E+05  0.14493E+05  0.39218E-04  0.14277E+05
   10.5400   8.1340   8.6402  0.13810E+05  0.12727E+05  0.33979E-04  0.12615E+05  0.11915E+05  0.32820E-04  0.11755E+05
   10.5400   8.0020   8.9471  0.11262E+05  0.10414E+05  0.28478E-04  0.10332E+05  0.97681E+04  0.27559E-04  0.96498E+04
   10.5400   7.8630   9.2704  0.91640E+04  0.85027E+04  0.23880E-04  0.84422E+04  0.79894E+04  0.23153E-04  0.79019E+04
   10.5400   7.7160   9.6117  0.74421E+04  0.69284E+04  0.20132E-04  0.68840E+04  0.65219E+04  0.19557E-04  0.64574E+04
   10.5400   7.5610   9.9728  0.60311E+04  0.56338E+04  0.16995E-04  0.56012E+04  0.53127E+04  0.16541E-04  0.52652E+04
   10.5400   7.3970  10.3556  0.48800E+04  0.45740E+04  0.14438E-04  0.45500E+04  0.43210E+04  0.14079E-04  0.42860E+04
   10.5400   7.2250  10.7626  0.39395E+04  0.37048E+04  0.12186E-04  0.36872E+04  0.35060E+04  0.11906E-04  0.34802E+04
   10.5400   7.0430  11.1963  0.31757E+04  0.29966E+04  0.10352E-04  0.29836E+04  0.28408E+04  0.10134E-04  0.28217E+04
   10.5400   6.8510  11.6600  0.25547E+04  0.24190E+04  0.88093E-05  0.24094E+04  0.22974E+04  0.86398E-05  0.22833E+04
   10.5400   6.6490  12.1575  0.20499E+04  0.19478E+04  0.74754E-05  0.19408E+04  0.18533E+04  0.73457E-05  0.18428E+04
   10.5400   6.4360  12.6932  0.16402E+04  0.15643E+04  0.63484E-05  0.15591E+04  0.14912E+04  0.62502E-05  0.14834E+04
   10.5400   6.2110  13.2726  0.13083E+04  0.12527E+04  0.54091E-05  0.12488E+04  0.11965E+04  0.53356E-05  0.11907E+04
   10.5400   5.9730  13.9022  0.10399E+04  0.99997E+03  0.46373E-05  0.99702E+03  0.95713E+03  0.45831E-05  0.95277E+03
   10.5400   5.7230  14.5901  0.82229E+03  0.79428E+03  0.39493E-05  0.79205E+03  0.76196E+03  0.39107E-05  0.75866E+03
   10.5400   5.4590  15.3466  0.64677E+03  0.62784E+03  0.33723E-05  0.62614E+03  0.60375E+03  0.33457E-05  0.60123E+03
   10.5400   5.1800  16.1846  0.50567E+03  0.49354E+03  0.28926E-05  0.49222E+03  0.47586E+03  0.28753E-05  0.47391E+03
   10.5400   4.8870  17.1206  0.39215E+03  0.38501E+03  0.24592E-05  0.38398E+03  0.37228E+03  0.24493E-05  0.37075E+03
   10.5400   4.5770  18.1769  0.30170E+03  0.29814E+03  0.21057E-05  0.29732E+03  0.28919E+03  0.21013E-05  0.28797E+03
   10.5400   4.2500  19.3833  0.22980E+03  0.22877E+03  0.18042E-05  0.22809E+03  0.22267E+03  0.18039E-05  0.22168E+03
   10.5400   3.9050  20.7814  0.17298E+03  0.17364E+03  0.15481E-05  0.17307E+03  0.16968E+03  0.15509E-05  0.16884E+03
   10.5400   3.5420  22.4314  0.12824E+03  0.12995E+03  0.13193E-05  0.12946E+03  0.12756E+03  0.13243E-05  0.12683E+03
   10.5400   3.1580  24.4245  0.93434E+02  0.95780E+02  0.11367E-05  0.95333E+02  0.94515E+02  0.11433E-05  0.93853E+02
   10.5400   2.7540  26.9064  0.66411E+02  0.69065E+02  0.97211E-06  0.68633E+02  0.68599E+02  0.97981E-06  0.67960E+02
   10.5400   2.3270  30.1291  0.45733E+02  0.48502E+02  0.84304E-06  0.48049E+02  0.48596E+02  0.85155E-06  0.47926E+02
   10.5400   1.8770  34.5780  0.29997E+02  0.32780E+02  0.73530E-06  0.32249E+02  0.33266E+02  0.74445E-06  0.32481E+02
   10.5400   1.4030  41.3516  0.18146E+02  0.20980E+02  0.64874E-06  0.20254E+02  0.21775E+02  0.65862E-06  0.20703E+02
   10.5400   0.9020  53.7595  0.93895E+01  0.12625E+02  0.62644E-06  0.11430E+02  0.13777E+02  0.63881E-06  0.12022E+02
   10.5400   0.3750  92.2305  0.29539E+01  0.78162E+01  0.11354E-05  0.53185E+01  0.14589E+02  0.82514E-06  0.91761E+01
   10.5400   9.3310   5.8566  0.12102E+06  0.10902E+06  0.18457E-03  0.10444E+06  0.10074E+06  0.17394E-03  0.94916E+05
   10.5400   9.2640   6.0365  0.10217E+06  0.91930E+05  0.14873E-03  0.88482E+05  0.84909E+05  0.14044E-03  0.80489E+05
   10.5400   9.1940   6.2233  0.86259E+05  0.77540E+05  0.11927E-03  0.74948E+05  0.71599E+05  0.11283E-03  0.68244E+05
   10.5400   9.1200   6.4174  0.72808E+05  0.65412E+05  0.96165E-04  0.63469E+05  0.60394E+05  0.91151E-04  0.57856E+05
   10.5400   9.0420   6.6194  0.61372E+05  0.55132E+05  0.77682E-04  0.53679E+05  0.50908E+05  0.73772E-04  0.48993E+05
   10.5400   8.9590   6.8295  0.51651E+05  0.46422E+05  0.63541E-04  0.45340E+05  0.42883E+05  0.60459E-04  0.41444E+05
   10.5400   8.8720   7.0485  0.43297E+05  0.38957E+05  0.51782E-04  0.38152E+05  0.36011E+05  0.49365E-04  0.34932E+05
   10.5400   8.7810   7.2768  0.36162E+05  0.32586E+05  0.41985E-04  0.31987E+05  0.30148E+05  0.40101E-04  0.29340E+05
   10.5400   8.6840   7.5151  0.30076E+05  0.27163E+05  0.34520E-04  0.26720E+05  0.25162E+05  0.33034E-04  0.24560E+05
   10.5400   8.5820   7.7641  0.24906E+05  0.22553E+05  0.28375E-04  0.22226E+05  0.20921E+05  0.27206E-04  0.20473E+05
   10.5400   8.4740   8.0246  0.20543E+05  0.18658E+05  0.23488E-04  0.18417E+05  0.17336E+05  0.22563E-04  0.17003E+05
   10.5400   8.3610   8.2975  0.16880E+05  0.15377E+05  0.19315E-04  0.15200E+05  0.14311E+05  0.18589E-04  0.14065E+05
   10.5400   8.2410   8.5837  0.13820E+05  0.12632E+05  0.16055E-04  0.12502E+05  0.11778E+05  0.15482E-04  0.11596E+05
   10.5400   8.1150   8.8844  0.11282E+05  0.10347E+05  0.13304E-04  0.10252E+05  0.96640E+04  0.12854E-04  0.95302E+04
   10.5400   7.9820   9.2007  0.91862E+04  0.84533E+04  0.11065E-04  0.83837E+04  0.79096E+04  0.10711E-04  0.78112E+04
   10.5400   7.8420   9.5341  0.74612E+04  0.68889E+04  0.92001E-05  0.68381E+04  0.64572E+04  0.89226E-05  0.63850E+04
   10.5400   7.6930   9.8862  0.60516E+04  0.56065E+04  0.77577E-05  0.55695E+04  0.52647E+04  0.75381E-05  0.52118E+04
   10.5400   7.5370  10.2588  0.48956E+04  0.45507E+04  0.64894E-05  0.45237E+04  0.42808E+04  0.63177E-05  0.42420E+04
   10.5400   7.3730  10.6539  0.39523E+04  0.36860E+04  0.54159E-05  0.36663E+04  0.34734E+04  0.52827E-05  0.34450E+04
   10.5400   7.1990  11.0742  0.31866E+04  0.29819E+04  0.45643E-05  0.29675E+04  0.28149E+04  0.44605E-05  0.27941E+04
   10.5400   7.0160  11.5223  0.25640E+04  0.24073E+04  0.38376E-05  0.23968E+04  0.22764E+04  0.37575E-05  0.22612E+04
   10.5400   6.8220  12.0016  0.20602E+04  0.19410E+04  0.32578E-05  0.19333E+04  0.18388E+04  0.31960E-05  0.18276E+04
   10.5400   6.6180  12.5160  0.16512E+04  0.15611E+04  0.27566E-05  0.15555E+04  0.14816E+04  0.27095E-05  0.14734E+04
   10.5400   6.4030  13.0704  0.13196E+04  0.12522E+04  0.23315E-05  0.12481E+04  0.11907E+04  0.22960E-05  0.11846E+04
   10.5400   6.1760  13.6703  0.10514E+04  0.10016E+04  0.19783E-05  0.99856E+03  0.95428E+03  0.19519E-05  0.94975E+03
   10.5400   5.9370  14.3228  0.83417E+03  0.79802E+03  0.16742E-05  0.79573E+03  0.76187E+03  0.16551E-05  0.75850E+03
   10.5400   5.6850  15.0365  0.65872E+03  0.63302E+03  0.14167E-05  0.63129E+03  0.60568E+03  0.14032E-05  0.60314E+03
   10.5400   5.4190  15.8220  0.51742E+03  0.49967E+03  0.12017E-05  0.49837E+03  0.47925E+03  0.11925E-05  0.47732E+03
   10.5400   5.1380  16.6932  0.40394E+03  0.39220E+03  0.10232E-05  0.39120E+03  0.37715E+03  0.10173E-05  0.37567E+03
   10.5400   4.8420  17.6677  0.31295E+03  0.30565E+03  0.86920E-06  0.30487E+03  0.29476E+03  0.86592E-06  0.29360E+03
   10.5400   4.5300  18.7694  0.24028E+03  0.23622E+03  0.73693E-06  0.23559E+03  0.22851E+03  0.73558E-06  0.22759E+03
   10.5400   4.2000  20.0300  0.18275E+03  0.18098E+03  0.63012E-06  0.18047E+03  0.17568E+03  0.63020E-06  0.17493E+03
   10.5400   3.8530  21.4948  0.13716E+03  0.13696E+03  0.53394E-06  0.13653E+03  0.13347E+03  0.53506E-06  0.13284E+03
   10.5400   3.4870  23.2290  0.10139E+03  0.10222E+03  0.45248E-06  0.10185E+03  0.10006E+03  0.45433E-06  0.99516E+02
   10.5400   3.1000  25.3323  0.73611E+02  0.75082E+02  0.38744E-06  0.74745E+02  0.73889E+02  0.38982E-06  0.73390E+02
   10.5400   2.6930  27.9659  0.52058E+02  0.53876E+02  0.32845E-06  0.53549E+02  0.53369E+02  0.33115E-06  0.52884E+02
   10.5400   2.2630  31.4127  0.35591E+02  0.37578E+02  0.28168E-06  0.37229E+02  0.37552E+02  0.28462E-06  0.37036E+02
   10.5400   1.8090  36.2278  0.23127E+02  0.25195E+02  0.24590E-06  0.24774E+02  0.25511E+02  0.24906E-06  0.24890E+02
   10.5400   1.3310  43.7112  0.13755E+02  0.15934E+02  0.21754E-06  0.15331E+02  0.16523E+02  0.22098E-06  0.15636E+02
   10.5400   0.8270  58.0430  0.68188E+01  0.94402E+01  0.20839E-06  0.83869E+01  0.10344E+02  0.21284E-06  0.88057E+01
   10.5400   0.2950 113.1380  0.17845E+01  0.61633E+01  0.13664E-05  0.37378E+01  0.90708E+01  0.23035E-05  0.50971E+01
   10.5400   9.3820   5.8404  0.11973E+06  0.10755E+06  0.10192E-03  0.10192E+06  0.99205E+05  0.95900E-04  0.92328E+05
   10.5400   9.3190   6.0188  0.10057E+06  0.90224E+05  0.79728E-04  0.85982E+05  0.83193E+05  0.75163E-04  0.77959E+05
   10.5400   9.2510   6.2039  0.84687E+05  0.75893E+05  0.63928E-04  0.72722E+05  0.69958E+05  0.60385E-04  0.66004E+05
   10.5400   9.1810   6.3962  0.71295E+05  0.63828E+05  0.50276E-04  0.61449E+05  0.58819E+05  0.47579E-04  0.55826E+05
   10.5400   9.1060   6.5960  0.60056E+05  0.53738E+05  0.40288E-04  0.51965E+05  0.49516E+05  0.38200E-04  0.47265E+05
   10.5400   9.0270   6.8039  0.50543E+05  0.45218E+05  0.32338E-04  0.43900E+05  0.41669E+05  0.30720E-04  0.39980E+05
   10.5400   8.9440   7.0203  0.42421E+05  0.37967E+05  0.25945E-04  0.36989E+05  0.34999E+05  0.24694E-04  0.33735E+05
   10.5400   8.8560   7.2458  0.35500E+05  0.31807E+05  0.20995E-04  0.31085E+05  0.29341E+05  0.20021E-04  0.28398E+05
   10.5400   8.7630   7.4810  0.29612E+05  0.26573E+05  0.17080E-04  0.26041E+05  0.24536E+05  0.16319E-04  0.23835E+05
   10.5400   8.6660   7.7265  0.24584E+05  0.22105E+05  0.13770E-04  0.21713E+05  0.20433E+05  0.13182E-04  0.19912E+05
   10.5400   8.5630   7.9831  0.20328E+05  0.18324E+05  0.11221E-04  0.18037E+05  0.16961E+05  0.10762E-04  0.16576E+05
   10.5400   8.4540   8.2516  0.16744E+05  0.15138E+05  0.92067E-05  0.14927E+05  0.14033E+05  0.88471E-05  0.13750E+05
   10.5400   8.3390   8.5330  0.13736E+05  0.12458E+05  0.75759E-05  0.12304E+05  0.11568E+05  0.72939E-05  0.11360E+05
   10.5400   8.2190   8.8281  0.11223E+05  0.10211E+05  0.61728E-05  0.10099E+05  0.94986E+04  0.59543E-05  0.93454E+04
