 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5400   0.9570  50.6219   0.4101   7.3747  0.12363E+02  0.12363E+02 -0.82007E-05  0.17893E+02  0.18290E-05  0.20614E+01  0.15831E+02  0.10467E+01
   10.5400   0.4320  81.6115   0.4101   7.7781  0.43290E+01  0.43290E+01 -0.76339E-06  0.11155E+02  0.27167E-05  0.36183E+01  0.75371E+01  0.11066E+01
   10.5400   9.2740   5.8745   0.4321   1.0267  0.12253E+06  0.12168E+06  0.84728E+03  0.10250E+06  0.32298E-03  0.49234E+04  0.97572E+05  0.10040E+01
   10.5400   9.2040   6.0561   0.4319   1.0828  0.10376E+06  0.10318E+06  0.57357E+03  0.86676E+05  0.26373E-03  0.37509E+04  0.82926E+05  0.10044E+01
   10.5400   9.1310   6.2447   0.4319   1.1421  0.87767E+05  0.87378E+05  0.38882E+03  0.73264E+05  0.21406E-03  0.28558E+04  0.70408E+05  0.10043E+01
   10.5400   9.0530   6.4410   0.4317   1.2046  0.74139E+05  0.73880E+05  0.25836E+03  0.61901E+05  0.17610E-03  0.21636E+04  0.59737E+05  0.10047E+01
   10.5400   8.9720   6.6452   0.4318   1.2706  0.62445E+05  0.62273E+05  0.17260E+03  0.52179E+05  0.14335E-03  0.16391E+04  0.50540E+05  0.10047E+01
   10.5400   8.8850   6.8579   0.4315   1.3400  0.52454E+05  0.52342E+05  0.11210E+03  0.43918E+05  0.11903E-03  0.12350E+04  0.42683E+05  0.10049E+01
   10.5400   8.7940   7.0797   0.4314   1.4134  0.43871E+05  0.43799E+05  0.72652E+02  0.36832E+05  0.98308E-04  0.92928E+03  0.35903E+05  0.10049E+01
   10.5400   8.6980   7.3111   0.4313   1.4907  0.36528E+05  0.36481E+05  0.46489E+02  0.30778E+05  0.81468E-04  0.69736E+03  0.30081E+05  0.10052E+01
   10.5400   8.5970   7.5529   0.4312   1.5723  0.30289E+05  0.30259E+05  0.29452E+02  0.25626E+05  0.67509E-04  0.52206E+03  0.25104E+05  0.10055E+01
   10.5400   8.4910   7.8059   0.4313   1.6585  0.25011E+05  0.24993E+05  0.18543E+02  0.21255E+05  0.55775E-04  0.39000E+03  0.20865E+05  0.10049E+01
   10.5400   8.3780   8.0707   0.4311   1.7492  0.20586E+05  0.20574E+05  0.11277E+02  0.17581E+05  0.46764E-04  0.29031E+03  0.17291E+05  0.10050E+01
   10.5400   8.2590   8.3485   0.4310   1.8449  0.16882E+05  0.16875E+05  0.67275E+01  0.14493E+05  0.39218E-04  0.21569E+03  0.14277E+05  0.10055E+01
   10.5400   8.1340   8.6402   0.4310   1.9459  0.13810E+05  0.13806E+05  0.39421E+01  0.11915E+05  0.32820E-04  0.15995E+03  0.11755E+05  0.10055E+01
   10.5400   8.0020   8.9471   0.4309   2.0525  0.11262E+05  0.11260E+05  0.22291E+01  0.97681E+04  0.27559E-04  0.11836E+03  0.96498E+04  0.10058E+01
   10.5400   7.8630   9.2704   0.4309   2.1649  0.91640E+04  0.91627E+04  0.12093E+01  0.79894E+04  0.23153E-04  0.87447E+02  0.79019E+04  0.10059E+01
   10.5400   7.7160   9.6117   0.4309   2.2833  0.74421E+04  0.74415E+04  0.60592E+00  0.65219E+04  0.19557E-04  0.64515E+02  0.64574E+04  0.10061E+01
   10.5400   7.5610   9.9728   0.4308   2.4083  0.60311E+04  0.60309E+04  0.26766E+00  0.53127E+04  0.16541E-04  0.47550E+02  0.52652E+04  0.10062E+01
   10.5400   7.3970  10.3556   0.4306   2.5399  0.48800E+04  0.48799E+04  0.82614E-01  0.43210E+04  0.14079E-04  0.35033E+02  0.42860E+04  0.10064E+01
   10.5400   7.2250  10.7626   0.4307   2.6791  0.39395E+04  0.39395E+04 -0.34140E-02  0.35060E+04  0.11906E-04  0.25819E+02  0.34802E+04  0.10067E+01
   10.5400   7.0430  11.1963   0.4306   2.8257  0.31757E+04  0.31757E+04 -0.38861E-01  0.28408E+04  0.10134E-04  0.19053E+02  0.28217E+04  0.10069E+01
   10.5400   6.8510  11.6600   0.4305   2.9802  0.25547E+04  0.25548E+04 -0.48876E-01  0.22974E+04  0.86398E-05  0.14093E+02  0.22833E+04  0.10071E+01
   10.5400   6.6490  12.1575   0.4305   3.1435  0.20499E+04  0.20500E+04 -0.46099E-01  0.18533E+04  0.73457E-05  0.10451E+02  0.18428E+04  0.10074E+01
   10.5400   6.4360  12.6932   0.4305   3.3157  0.16402E+04  0.16403E+04 -0.38731E-01  0.14912E+04  0.62502E-05  0.77751E+01  0.14834E+04  0.10076E+01
   10.5400   6.2110  13.2726   0.4305   3.4972  0.13083E+04  0.13083E+04 -0.30507E-01  0.11965E+04  0.53356E-05  0.58109E+01  0.11907E+04  0.10079E+01
   10.5400   5.9730  13.9022   0.4304   3.6883  0.10399E+04  0.10400E+04 -0.23039E-01  0.95713E+03  0.45831E-05  0.43668E+01  0.95277E+03  0.10082E+01
   10.5400   5.7230  14.5901   0.4304   3.8903  0.82229E+03  0.82230E+03 -0.16590E-01  0.76196E+03  0.39107E-05  0.33020E+01  0.75866E+03  0.10086E+01
   10.5400   5.4590  15.3466   0.4304   4.1033  0.64677E+03  0.64678E+03 -0.11611E-01  0.60375E+03  0.33457E-05  0.25238E+01  0.60123E+03  0.10089E+01
   10.5400   5.1800  16.1846   0.4302   4.3275  0.50567E+03  0.50567E+03 -0.79280E-02  0.47586E+03  0.28753E-05  0.19523E+01  0.47391E+03  0.10094E+01
   10.5400   4.8870  17.1206   0.4303   4.5650  0.39215E+03  0.39216E+03 -0.52357E-02  0.37228E+03  0.24493E-05  0.15287E+01  0.37075E+03  0.10099E+01
   10.5400   4.5770  18.1769   0.4303   4.8147  0.30170E+03  0.30170E+03 -0.33850E-02  0.28919E+03  0.21013E-05  0.12209E+01  0.28797E+03  0.10105E+01
   10.5400   4.2500  19.3833   0.4302   5.0780  0.22980E+03  0.22980E+03 -0.21289E-02  0.22267E+03  0.18039E-05  0.99714E+00  0.22168E+03  0.10113E+01
   10.5400   3.9050  20.7814   0.4301   5.3555  0.17298E+03  0.17298E+03 -0.12995E-02  0.16968E+03  0.15509E-05  0.83650E+00  0.16884E+03  0.10122E+01
   10.5400   3.5420  22.4314   0.4302   5.6494  0.12824E+03  0.12824E+03 -0.76324E-03  0.12756E+03  0.13243E-05  0.72694E+00  0.12683E+03  0.10135E+01
   10.5400   3.1580  24.4245   0.4301   5.9576  0.93434E+02  0.93435E+02 -0.43174E-03  0.94515E+02  0.11433E-05  0.66216E+00  0.93853E+02  0.10151E+01
   10.5400   2.7540  26.9064   0.4301   6.2846  0.66411E+02  0.66411E+02 -0.23052E-03  0.68599E+02  0.97981E-06  0.63909E+00  0.67960E+02  0.10173E+01
   10.5400   2.3270  30.1291   0.4300   6.6273  0.45733E+02  0.45733E+02 -0.11488E-03  0.48596E+02  0.85155E-06  0.67023E+00  0.47926E+02  0.10205E+01
   10.5400   1.8770  34.5780   0.4299   6.9894  0.29997E+02  0.29997E+02 -0.51346E-04  0.33266E+02  0.74445E-06  0.78516E+00  0.32481E+02  0.10254E+01
   10.5400   1.4030  41.3516   0.4301   7.3740  0.18146E+02  0.18146E+02 -0.19128E-04  0.21775E+02  0.65862E-06  0.10720E+01  0.20703E+02  0.10341E+01
   10.5400   0.9020  53.7595   0.4298   7.7734  0.93895E+01  0.93895E+01 -0.49655E-05  0.13777E+02  0.63881E-06  0.17553E+01  0.12022E+02  0.10533E+01
   10.5400   0.3750  92.2305   0.4305   8.2127  0.29539E+01  0.29539E+01 -0.33095E-06  0.14589E+02  0.82514E-06  0.54133E+01  0.91761E+01  0.11328E+01
   10.5400   9.3310   5.8566   0.4525   1.0267  0.12102E+06  0.11952E+06  0.15023E+04  0.10074E+06  0.17394E-03  0.58195E+04  0.94916E+05  0.10036E+01
   10.5400   9.2640   6.0365   0.4522   1.0828  0.10217E+06  0.10113E+06  0.10414E+04  0.84909E+05  0.14044E-03  0.44205E+04  0.80489E+05  0.10048E+01
   10.5400   9.1940   6.2233   0.4522   1.1421  0.86259E+05  0.85536E+05  0.72295E+03  0.71599E+05  0.11283E-03  0.33549E+04  0.68244E+05  0.10047E+01
   10.5400   9.1200   6.4174   0.4521   1.2046  0.72808E+05  0.72311E+05  0.49761E+03  0.60394E+05  0.91151E-04  0.25378E+04  0.57856E+05  0.10053E+01
   10.5400   9.0420   6.6194   0.4520   1.2706  0.61372E+05  0.61031E+05  0.34073E+03  0.50908E+05  0.73772E-04  0.19148E+04  0.48993E+05  0.10053E+01
   10.5400   8.9590   6.8295   0.4517   1.3400  0.51651E+05  0.51421E+05  0.23020E+03  0.42883E+05  0.60459E-04  0.14387E+04  0.41444E+05  0.10050E+01
   10.5400   8.8720   7.0485   0.4515   1.4134  0.43297E+05  0.43142E+05  0.15508E+03  0.36011E+05  0.49365E-04  0.10791E+04  0.34932E+05  0.10057E+01
   10.5400   8.7810   7.2768   0.4517   1.4909  0.36162E+05  0.36057E+05  0.10459E+03  0.30148E+05  0.40101E-04  0.80811E+03  0.29340E+05  0.10055E+01
   10.5400   8.6840   7.5151   0.4515   1.5724  0.30076E+05  0.30007E+05  0.69373E+02  0.25162E+05  0.33034E-04  0.60245E+03  0.24560E+05  0.10053E+01
   10.5400   8.5820   7.7641   0.4514   1.6584  0.24906E+05  0.24860E+05  0.45779E+02  0.20921E+05  0.27206E-04  0.44818E+03  0.20473E+05  0.10054E+01
   10.5400   8.4740   8.0246   0.4512   1.7491  0.20543E+05  0.20513E+05  0.29847E+02  0.17336E+05  0.22563E-04  0.33236E+03  0.17003E+05  0.10057E+01
   10.5400   8.3610   8.2975   0.4512   1.8450  0.16880E+05  0.16861E+05  0.19478E+02  0.14311E+05  0.18589E-04  0.24611E+03  0.14065E+05  0.10056E+01
   10.5400   8.2410   8.5837   0.4510   1.9459  0.13820E+05  0.13807E+05  0.12495E+02  0.11778E+05  0.15482E-04  0.18164E+03  0.11596E+05  0.10061E+01
   10.5400   8.1150   8.8844   0.4510   2.0524  0.11282E+05  0.11274E+05  0.79920E+01  0.96640E+04  0.12854E-04  0.13383E+03  0.95302E+04  0.10060E+01
   10.5400   7.9820   9.2007   0.4510   2.1648  0.91862E+04  0.91811E+04  0.50550E+01  0.79096E+04  0.10711E-04  0.98416E+02  0.78112E+04  0.10064E+01
   10.5400   7.8420   9.5341   0.4510   2.2834  0.74612E+04  0.74580E+04  0.31745E+01  0.64572E+04  0.89226E-05  0.72239E+02  0.63850E+04  0.10065E+01
   10.5400   7.6930   9.8862   0.4507   2.4081  0.60516E+04  0.60496E+04  0.19435E+01  0.52647E+04  0.75381E-05  0.52911E+02  0.52118E+04  0.10065E+01
   10.5400   7.5370  10.2588   0.4507   2.5400  0.48956E+04  0.48944E+04  0.11888E+01  0.42808E+04  0.63177E-05  0.38763E+02  0.42420E+04  0.10068E+01
   10.5400   7.3730  10.6539   0.4508   2.6792  0.39523E+04  0.39516E+04  0.72168E+00  0.34734E+04  0.52827E-05  0.28394E+02  0.34450E+04  0.10071E+01
   10.5400   7.1990  11.0742   0.4507   2.8258  0.31866E+04  0.31862E+04  0.42630E+00  0.28149E+04  0.44605E-05  0.20797E+02  0.27941E+04  0.10073E+01
   10.5400   7.0160  11.5223   0.4507   2.9806  0.25640E+04  0.25638E+04  0.24873E+00  0.22764E+04  0.37575E-05  0.15257E+02  0.22612E+04  0.10075E+01
   10.5400   6.8220  12.0016   0.4505   3.1434  0.20602E+04  0.20600E+04  0.13973E+00  0.18388E+04  0.31960E-05  0.11202E+02  0.18276E+04  0.10078E+01
   10.5400   6.6180  12.5160   0.4505   3.3153  0.16512E+04  0.16511E+04  0.76812E-01  0.14816E+04  0.27095E-05  0.82467E+01  0.14734E+04  0.10081E+01
   10.5400   6.4030  13.0704   0.4504   3.4968  0.13196E+04  0.13195E+04  0.40751E-01  0.11907E+04  0.22960E-05  0.60901E+01  0.11846E+04  0.10084E+01
   10.5400   6.1760  13.6703   0.4504   3.6881  0.10514E+04  0.10514E+04  0.20305E-01  0.95428E+03  0.19519E-05  0.45225E+01  0.94975E+03  0.10087E+01
   10.5400   5.9370  14.3228   0.4504   3.8901  0.83417E+03  0.83416E+03  0.93592E-02  0.76187E+03  0.16551E-05  0.33773E+01  0.75850E+03  0.10090E+01
   10.5400   5.6850  15.0365   0.4504   4.1032  0.65872E+03  0.65872E+03  0.36672E-02  0.60568E+03  0.14032E-05  0.25385E+01  0.60314E+03  0.10094E+01
   10.5400   5.4190  15.8220   0.4504   4.3279  0.51742E+03  0.51742E+03  0.84371E-03  0.47925E+03  0.11925E-05  0.19286E+01  0.47732E+03  0.10098E+01
   10.5400   5.1380  16.6932   0.4503   4.5645  0.40394E+03  0.40394E+03 -0.32521E-03  0.37715E+03  0.10173E-05  0.14841E+01  0.37567E+03  0.10103E+01
   10.5400   4.8420  17.6677   0.4502   4.8143  0.31295E+03  0.31295E+03 -0.61397E-03  0.29476E+03  0.86592E-06  0.11586E+01  0.29360E+03  0.10109E+01
   10.5400   4.5300  18.7694   0.4503   5.0782  0.24028E+03  0.24028E+03 -0.59986E-03  0.22851E+03  0.73558E-06  0.92080E+00  0.22759E+03  0.10116E+01
   10.5400   4.2000  20.0300   0.4501   5.3552  0.18275E+03  0.18275E+03 -0.49542E-03  0.17568E+03  0.63020E-06  0.75102E+00  0.17493E+03  0.10125E+01
   10.5400   3.8530  21.4948   0.4502   5.6489  0.13716E+03  0.13716E+03 -0.35418E-03  0.13347E+03  0.53506E-06  0.62838E+00  0.13284E+03  0.10135E+01
   10.5400   3.4870  23.2290   0.4502   5.9587  0.10139E+03  0.10139E+03 -0.23410E-03  0.10006E+03  0.45433E-06  0.54598E+00  0.99516E+02  0.10149E+01
   10.5400   3.1000  25.3323   0.4501   6.2838  0.73611E+02  0.73611E+02 -0.14649E-03  0.73889E+02  0.38982E-06  0.49890E+00  0.73390E+02  0.10167E+01
   10.5400   2.6930  27.9659   0.4502   6.6290  0.52058E+02  0.52058E+02 -0.83249E-04  0.53369E+02  0.33115E-06  0.48464E+00  0.52884E+02  0.10192E+01
   10.5400   2.2630  31.4127   0.4501   6.9917  0.35591E+02  0.35591E+02 -0.43674E-04  0.37552E+02  0.28462E-06  0.51518E+00  0.37036E+02  0.10228E+01
   10.5400   1.8090  36.2278   0.4500   7.3723  0.23127E+02  0.23127E+02 -0.20370E-04  0.25511E+02  0.24906E-06  0.62036E+00  0.24890E+02  0.10284E+01
   10.5400   1.3310  43.7112   0.4500   7.7766  0.13755E+02  0.13755E+02 -0.76315E-05  0.16523E+02  0.22098E-06  0.88716E+00  0.15636E+02  0.10386E+01
   10.5400   0.8270  58.0430   0.4502   8.2061  0.68188E+01  0.68188E+01 -0.18393E-05  0.10344E+02  0.21284E-06  0.15381E+01  0.88057E+01  0.10623E+01
   10.5400   0.2950 113.1380   0.4506   8.6622  0.17845E+01  0.17845E+01 -0.59184E-07  0.90708E+01  0.23035E-05  0.39737E+01  0.50971E+01  0.11826E+01
   10.5400   9.3820   5.8404   0.4724   1.0266  0.11973E+06  0.11736E+06  0.23748E+04  0.99205E+05  0.95900E-04  0.68770E+04  0.92328E+05  0.10045E+01
   10.5400   9.3190   6.0188   0.4726   1.0829  0.10057E+06  0.98880E+05  0.16937E+04  0.83193E+05  0.75163E-04  0.52343E+04  0.77959E+05  0.10045E+01
   10.5400   9.2510   6.2039   0.4721   1.1421  0.84687E+05  0.83504E+05  0.11839E+04  0.69958E+05  0.60385E-04  0.39539E+04  0.66004E+05  0.10058E+01
   10.5400   9.1810   6.3962   0.4724   1.2047  0.71295E+05  0.70458E+05  0.83660E+03  0.58819E+05  0.47579E-04  0.29924E+04  0.55826E+05  0.10054E+01
   10.5400   9.1060   6.5960   0.4722   1.2706  0.60056E+05  0.59474E+05  0.58177E+03  0.49516E+05  0.38200E-04  0.22513E+04  0.47265E+05  0.10058E+01
   10.5400   9.0270   6.8039   0.4720   1.3401  0.50543E+05  0.50140E+05  0.40308E+03  0.41669E+05  0.30720E-04  0.16892E+04  0.39980E+05  0.10053E+01
   10.5400   8.9440   7.0203   0.4720   1.4135  0.42421E+05  0.42143E+05  0.27813E+03  0.34999E+05  0.24694E-04  0.12645E+04  0.33735E+05  0.10058E+01
   10.5400   8.8560   7.2458   0.4718   1.4908  0.35500E+05  0.35310E+05  0.19010E+03  0.29341E+05  0.20021E-04  0.94289E+03  0.28398E+05  0.10066E+01
   10.5400   8.7630   7.4810   0.4715   1.5724  0.29612E+05  0.29482E+05  0.12914E+03  0.24536E+05  0.16319E-04  0.70084E+03  0.23835E+05  0.10062E+01
   10.5400   8.6660   7.7265   0.4716   1.6585  0.24584E+05  0.24496E+05  0.87926E+02  0.20433E+05  0.13182E-04  0.52043E+03  0.19912E+05  0.10062E+01
   10.5400   8.5630   7.9831   0.4715   1.7493  0.20328E+05  0.20268E+05  0.59213E+02  0.16961E+05  0.10762E-04  0.38489E+03  0.16576E+05  0.10061E+01
   10.5400   8.4540   8.2516   0.4713   1.8449  0.16744E+05  0.16705E+05  0.39522E+02  0.14033E+05  0.88471E-05  0.28372E+03  0.13750E+05  0.10061E+01
   10.5400   8.3390   8.5330   0.4711   1.9459  0.13736E+05  0.13710E+05  0.26216E+02  0.11568E+05  0.72939E-05  0.20858E+03  0.11360E+05  0.10061E+01
   10.5400   8.2190   8.8281   0.4713   2.0525  0.11223E+05  0.11206E+05  0.17443E+02  0.94986E+04  0.59543E-05  0.15315E+03  0.93454E+04  0.10065E+01
   10.5400   8.0910   9.1383   0.4710   2.1647  0.91508E+04  0.91394E+04  0.11419E+02  0.77844E+04  0.49419E-05  0.11206E+03  0.76724E+04  0.10065E+01
   10.5400   7.9570   9.4647   0.4711   2.2833  0.74351E+04  0.74276E+04  0.74803E+01  0.63576E+04  0.40733E-05  0.81927E+02  0.62757E+04  0.10069E+01
   10.5400   7.8150   9.8089   0.4710   2.4083  0.60289E+04  0.60241E+04  0.48481E+01  0.51822E+04  0.33864E-05  0.59756E+02  0.51224E+04  0.10068E+01
   10.5400   7.6650  10.1725   0.4708   2.5399  0.48794E+04  0.48763E+04  0.31144E+01  0.42160E+04  0.28284E-05  0.43525E+02  0.41725E+04  0.10072E+01
   10.5400   7.5080  10.5574   0.4709   2.6792  0.39390E+04  0.39370E+04  0.20057E+01  0.34206E+04  0.23417E-05  0.31704E+02  0.33889E+04  0.10075E+01
   10.5400   7.3410  10.9658   0.4707   2.8256  0.31773E+04  0.31760E+04  0.12694E+01  0.27733E+04  0.19680E-05  0.23063E+02  0.27502E+04  0.10077E+01
   10.5400   7.1660  11.4004   0.4707   2.9804  0.25563E+04  0.25555E+04  0.80483E+00  0.22425E+04  0.16398E-05  0.16787E+02  0.22257E+04  0.10080E+01
   10.5400   6.9810  11.8640   0.4707   3.1436  0.20540E+04  0.20535E+04  0.50495E+00  0.18109E+04  0.13743E-05  0.12226E+02  0.17987E+04  0.10082E+01
   10.5400   6.7860  12.3603   0.4707   3.3158  0.16467E+04  0.16464E+04  0.31479E+00  0.14593E+04  0.11520E-05  0.89172E+01  0.14504E+04  0.10085E+01
   10.5400   6.5800  12.8933   0.4706   3.4972  0.13177E+04  0.13175E+04  0.19416E+00  0.11739E+04  0.97003E-06  0.65211E+01  0.11674E+04  0.10088E+01
   10.5400   6.3620  13.4681   0.4704   3.6881  0.10521E+04  0.10519E+04  0.11801E+00  0.94256E+03  0.82299E-06  0.47873E+01  0.93777E+03  0.10091E+01
   10.5400   6.1330  14.0907   0.4704   3.8899  0.83674E+03  0.83667E+03  0.71613E-01  0.75405E+03  0.69376E-06  0.35307E+01  0.75052E+03  0.10095E+01
   10.5400   5.8920  14.7686   0.4704   4.1033  0.66263E+03  0.66259E+03  0.43280E-01  0.60085E+03  0.58258E-06  0.26191E+01  0.59823E+03  0.10099E+01
   10.5400   5.6370  15.5108   0.4704   4.3277  0.52264E+03  0.52261E+03  0.25698E-01  0.47712E+03  0.49298E-06  0.19589E+01  0.47516E+03  0.10103E+01
   10.5400   5.3680  16.3289   0.4703   4.5644  0.40996E+03  0.40994E+03  0.15077E-01  0.37700E+03  0.41761E-06  0.14793E+01  0.37552E+03  0.10108E+01
   10.5400   5.0850  17.2375   0.4703   4.8146  0.31932E+03  0.31931E+03  0.88022E-02  0.29599E+03  0.35184E-06  0.11312E+01  0.29485E+03  0.10113E+01
   10.5400   4.7860  18.2559   0.4703   5.0781  0.24692E+03  0.24691E+03  0.50427E-02  0.23088E+03  0.29771E-06  0.87872E+00  0.23000E+03  0.10120E+01
   10.5400   4.4710  19.4095   0.4703   5.3564  0.18916E+03  0.18916E+03  0.28577E-02  0.17859E+03  0.25115E-06  0.69514E+00  0.17790E+03  0.10128E+01
   10.5400   4.1380  20.7332   0.4702   5.6490  0.14348E+03  0.14348E+03  0.15737E-02  0.13694E+03  0.21331E-06  0.56442E+00  0.13637E+03  0.10137E+01
   10.5400   3.7870  22.2762   0.4701   5.9579  0.10742E+03  0.10742E+03  0.84980E-03  0.10379E+03  0.18088E-06  0.47298E+00  0.10331E+03  0.10149E+01
   10.5400   3.4170  24.1105   0.4701   6.2840  0.79148E+02  0.79148E+02  0.44818E-03  0.77577E+02  0.15317E-06  0.41154E+00  0.77166E+02  0.10165E+01
   10.5400   3.0270  26.3472   0.4701   6.6284  0.57146E+02  0.57146E+02  0.23013E-03  0.56981E+02  0.12946E-06  0.37710E+00  0.56604E+02  0.10185E+01
   10.5400   2.6150  29.1683   0.4700   6.9902  0.40217E+02  0.40217E+02  0.11110E-03  0.40982E+02  0.11049E-06  0.37074E+00  0.40612E+02  0.10213E+01
   10.5400   2.1810  32.8989   0.4700   7.3731  0.27254E+02  0.27254E+02  0.51284E-04  0.28611E+02  0.94172E-07  0.40207E+00  0.28209E+02  0.10254E+01
   10.5400   1.7230  38.1952   0.4700   7.7760  0.17465E+02  0.17465E+02  0.21374E-04  0.19216E+02  0.81519E-07  0.49965E+00  0.18717E+02  0.10320E+01
   10.5400   1.2400  46.6647   0.4699   8.2007  0.10149E+02  0.10149E+02  0.76256E-05  0.12294E+02  0.72881E-07  0.75913E+00  0.11534E+02  0.10442E+01
   10.5400   0.7310  63.9927   0.4701   8.6526  0.47464E+01  0.47464E+01  0.21731E-05  0.76860E+01  0.73217E-07  0.14191E+01  0.62669E+01  0.10750E+01
   10.5400   9.4300   5.8257   0.4929   1.0267  0.11864E+06  0.11510E+06  0.35458E+04  0.97804E+05  0.52373E-04  0.81615E+04  0.89643E+05  0.10050E+01
   10.5400   9.3690   6.0026   0.4928   1.0829  0.99199E+05  0.96654E+05  0.25448E+04  0.81675E+05  0.40840E-04  0.61956E+04  0.75479E+05  0.10052E+01
   10.5400   9.3040   6.1862   0.4924   1.1421  0.83223E+05  0.81414E+05  0.18088E+04  0.68414E+05  0.32252E-04  0.46784E+04  0.63736E+05  0.10049E+01
   10.5400   9.2360   6.3768   0.4923   1.2046  0.69811E+05  0.68528E+05  0.12827E+04  0.57326E+05  0.25363E-04  0.35283E+04  0.53797E+05  0.10062E+01
   10.5400   9.1650   6.5748   0.4924   1.2706  0.58657E+05  0.57745E+05  0.91200E+03  0.48101E+05  0.19819E-04  0.26580E+04  0.45443E+05  0.10054E+01
   10.5400   9.0890   6.7806   0.4922   1.3401  0.49301E+05  0.48662E+05  0.63898E+03  0.40403E+05  0.15779E-04  0.19900E+04  0.38413E+05  0.10059E+01
   10.5400   9.0090   6.9947   0.4920   1.4134  0.41371E+05  0.40925E+05  0.44608E+03  0.33910E+05  0.12582E-04  0.14858E+04  0.32424E+05  0.10059E+01
   10.5400   8.9250   7.2177   0.4919   1.4908  0.34638E+05  0.34327E+05  0.31046E+03  0.28414E+05  0.10014E-04  0.11068E+04  0.27308E+05  0.10067E+01
   10.5400   8.8360   7.4500   0.4917   1.5724  0.28946E+05  0.28732E+05  0.21454E+03  0.23781E+05  0.80437E-05  0.82130E+03  0.22959E+05  0.10064E+01
   10.5400   8.7420   7.6924   0.4915   1.6584  0.24096E+05  0.23948E+05  0.14729E+03  0.19844E+05  0.64905E-05  0.60738E+03  0.19237E+05  0.10065E+01
   10.5400   8.6440   7.9456   0.4917   1.7493  0.19960E+05  0.19859E+05  0.10138E+03  0.16489E+05  0.51815E-05  0.44873E+03  0.16040E+05  0.10069E+01
   10.5400   8.5390   8.2102   0.4913   1.8449  0.16486E+05  0.16418E+05  0.68672E+02  0.13672E+05  0.42317E-05  0.32956E+03  0.13343E+05  0.10070E+01
   10.5400   8.4300   8.4872   0.4915   1.9461  0.13548E+05  0.13501E+05  0.46838E+02  0.11281E+05  0.33982E-05  0.24201E+03  0.11039E+05  0.10065E+01
   10.5400   8.3140   8.7774   0.4914   2.0525  0.11089E+05  0.11057E+05  0.31539E+02  0.92791E+04  0.27703E-05  0.17701E+03  0.91021E+04  0.10068E+01
   10.5400   8.1910   9.0821   0.4911   2.1647  0.90534E+04  0.90323E+04  0.21043E+02  0.76141E+04  0.22798E-05  0.12903E+03  0.74850E+04  0.10070E+01
   10.5400   8.0620   9.4023   0.4910   2.2831  0.73633E+04  0.73493E+04  0.14024E+02  0.62249E+04  0.18678E-05  0.93929E+02  0.61309E+04  0.10075E+01
   10.5400   7.9260   9.7395   0.4909   2.4081  0.59734E+04  0.59641E+04  0.93070E+01  0.50759E+04  0.15331E-05  0.68237E+02  0.50077E+04  0.10074E+01
   10.5400   7.7830  10.0951   0.4910   2.5400  0.48332E+04  0.48271E+04  0.61569E+01  0.41280E+04  0.12565E-05  0.49503E+02  0.40784E+04  0.10078E+01
   10.5400   7.6320  10.4710   0.4910   2.6792  0.39029E+04  0.38988E+04  0.40495E+01  0.33503E+04  0.10339E-05  0.35851E+02  0.33144E+04  0.10078E+01
   10.5400   7.4720  10.8691   0.4908   2.8256  0.31471E+04  0.31444E+04  0.26365E+01  0.27154E+04  0.85906E-06  0.25924E+02  0.26895E+04  0.10082E+01
   10.5400   7.3040  11.2918   0.4908   2.9804  0.25317E+04  0.25300E+04  0.17151E+01  0.21955E+04  0.70964E-06  0.18745E+02  0.21767E+04  0.10084E+01
   10.5400   7.1260  11.7418   0.4906   3.1433  0.20349E+04  0.20338E+04  0.11045E+01  0.17735E+04  0.59283E-06  0.13555E+02  0.17600E+04  0.10086E+01
   10.5400   6.9390  12.2222   0.4906   3.3155  0.16318E+04  0.16311E+04  0.71021E+00  0.14293E+04  0.49254E-06  0.98102E+01  0.14195E+04  0.10089E+01
   10.5400   6.7420  12.7369   0.4907   3.4972  0.13056E+04  0.13052E+04  0.45483E+00  0.11494E+04  0.40883E-06  0.71091E+01  0.11423E+04  0.10093E+01
   10.5400   6.5330  13.2901   0.4905   3.6882  0.10434E+04  0.10431E+04  0.28750E+00  0.92348E+03  0.34380E-06  0.51644E+01  0.91832E+03  0.10096E+01
   10.5400   6.3140  13.8872   0.4906   3.8905  0.83073E+03  0.83055E+03  0.18216E+00  0.73926E+03  0.28587E-06  0.37626E+01  0.73550E+03  0.10100E+01
   10.5400   6.0820  14.5348   0.4905   4.1033  0.65969E+03  0.65958E+03  0.11405E+00  0.59049E+03  0.24002E-06  0.27556E+01  0.58773E+03  0.10103E+01
   10.5400   5.8370  15.2406   0.4903   4.3274  0.52199E+03  0.52192E+03  0.70786E-01  0.47018E+03  0.20236E-06  0.20311E+01  0.46814E+03  0.10108E+01
   10.5400   5.5800  16.0145   0.4904   4.5649  0.41061E+03  0.41056E+03  0.44003E-01  0.37231E+03  0.16865E-06  0.15087E+01  0.37080E+03  0.10113E+01
   10.5400   5.3080  16.8689   0.4904   4.8146  0.32141E+03  0.32139E+03  0.27004E-01  0.29358E+03  0.14179E-06  0.11343E+01  0.29245E+03  0.10118E+01
