                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5400   6.6840  11.4944  0.16398E+04  0.15775E+04  0.23124E-03  0.15712E+04  0.15152E+04  0.22745E-03  0.15060E+04
   10.5400   6.4720  11.9979  0.13178E+04  0.12726E+04  0.20688E-03  0.12679E+04  0.12246E+04  0.20385E-03  0.12177E+04
   10.5400   6.2490  12.5419  0.10550E+04  0.10230E+04  0.18483E-03  0.10194E+04  0.98622E+03  0.18244E-03  0.98101E+03
   10.5400   6.0140  13.1326  0.84089E+03  0.81893E+03  0.16499E-03  0.81621E+03  0.79111E+03  0.16316E-03  0.78715E+03
   10.5400   5.7660  13.7774  0.66700E+03  0.65265E+03  0.14729E-03  0.65057E+03  0.63187E+03  0.14591E-03  0.62884E+03
   10.5400   5.5040  14.4856  0.52624E+03  0.51758E+03  0.13158E-03  0.51597E+03  0.50228E+03  0.13058E-03  0.49994E+03
   10.5400   5.2280  15.2689  0.41251E+03  0.40799E+03  0.11745E-03  0.40674E+03  0.39694E+03  0.11676E-03  0.39511E+03
   10.5400   4.9370  16.1426  0.32101E+03  0.31943E+03  0.10478E-03  0.31843E+03  0.31164E+03  0.10436E-03  0.31019E+03
   10.5400   4.6300  17.1265  0.24776E+03  0.24819E+03  0.93502E-04  0.24739E+03  0.24287E+03  0.93294E-04  0.24171E+03
   10.5400   4.3060  18.2476  0.18941E+03  0.19116E+03  0.83504E-04  0.19050E+03  0.18769E+03  0.83469E-04  0.18673E+03
   10.5400   3.9640  19.5432  0.14320E+03  0.14574E+03  0.74684E-04  0.14519E+03  0.14363E+03  0.74789E-04  0.14282E+03
   10.5400   3.6040  21.0669  0.10675E+03  0.10969E+03  0.66708E-04  0.10921E+03  0.10857E+03  0.66924E-04  0.10786E+03
   10.5400   3.2240  22.8988  0.78249E+02  0.81341E+02  0.59751E-04  0.80899E+02  0.80915E+02  0.60056E-04  0.80272E+02
   10.5400   2.8230  25.1659  0.56118E+02  0.59186E+02  0.53735E-04  0.58761E+02  0.59245E+02  0.54113E-04  0.58627E+02
   10.5400   2.4000  28.0846  0.39059E+02  0.42008E+02  0.48607E-04  0.41570E+02  0.42400E+02  0.49045E-04  0.41762E+02
   10.5400   1.9550  32.0617  0.25981E+02  0.28778E+02  0.44101E-04  0.28282E+02  0.29397E+02  0.44591E-04  0.28675E+02
   10.5400   1.4840  37.9865  0.16133E+02  0.18862E+02  0.41254E-04  0.18218E+02  0.19672E+02  0.41811E-04  0.18736E+02
   10.5400   0.9880  48.3632  0.87425E+01  0.11651E+02  0.40625E-04  0.10691E+02  0.12692E+02  0.41311E-04  0.11298E+02
   10.5400   0.4650  75.6515  0.32785E+01  0.71413E+01  0.55550E-04  0.53659E+01  0.83896E+01  0.57482E-04  0.59154E+01
   10.5400   9.2120   5.8943  0.65083E+05  0.59246E+05  0.18216E-02  0.57546E+05  0.55349E+05  0.17294E-02  0.53059E+05
   10.5400   9.1390   6.0777  0.55111E+05  0.50133E+05  0.16089E-02  0.48843E+05  0.46827E+05  0.15302E-02  0.45077E+05
   10.5400   9.0620   6.2685  0.46588E+05  0.42371E+05  0.14221E-02  0.41394E+05  0.39579E+05  0.13549E-02  0.38244E+05
   10.5400   8.9810   6.4671  0.39267E+05  0.35730E+05  0.12569E-02  0.34991E+05  0.33386E+05  0.11996E-02  0.32371E+05
   10.5400   8.8950   6.6739  0.32991E+05  0.30054E+05  0.11125E-02  0.29497E+05  0.28101E+05  0.10637E-02  0.27331E+05
   10.5400   8.8040   6.8894  0.27617E+05  0.25204E+05  0.98581E-03  0.24785E+05  0.23589E+05  0.94425E-03  0.23006E+05
   10.5400   8.7090   7.1144  0.23012E+05  0.21048E+05  0.87147E-03  0.20733E+05  0.19721E+05  0.83621E-03  0.19281E+05
   10.5400   8.6080   7.3494  0.19112E+05  0.17526E+05  0.77178E-03  0.17291E+05  0.16444E+05  0.74188E-03  0.16112E+05
   10.5400   8.5020   7.5951  0.15812E+05  0.14542E+05  0.68267E-03  0.14366E+05  0.13664E+05  0.65738E-03  0.13415E+05
   10.5400   8.3900   7.8525  0.13044E+05  0.12033E+05  0.60392E-03  0.11901E+05  0.11322E+05  0.58258E-03  0.11136E+05
   10.5400   8.2720   8.1223  0.10727E+05  0.99268E+04  0.53405E-03  0.98289E+04  0.93556E+04  0.51609E-03  0.92163E+04
   10.5400   8.1480   8.4056  0.87975E+04  0.81670E+04  0.47156E-03  0.80942E+04  0.77094E+04  0.45651E-03  0.76053E+04
   10.5400   8.0160   8.7036  0.72025E+04  0.67083E+04  0.41762E-03  0.66541E+04  0.63426E+04  0.40502E-03  0.62650E+04
   10.5400   7.8780   9.0174  0.58818E+04  0.54958E+04  0.36862E-03  0.54555E+04  0.52045E+04  0.35813E-03  0.51467E+04
   10.5400   7.7320   9.3487  0.47940E+04  0.44940E+04  0.32563E-03  0.44640E+04  0.42626E+04  0.31692E-03  0.42195E+04
   10.5400   7.5780   9.6991  0.39005E+04  0.36681E+04  0.28757E-03  0.36459E+04  0.34847E+04  0.28037E-03  0.34528E+04
   10.5400   7.4150  10.0705  0.31679E+04  0.29890E+04  0.25434E-03  0.29725E+04  0.28442E+04  0.24842E-03  0.28204E+04
   10.5400   7.2440  10.4652  0.25673E+04  0.24302E+04  0.22426E-03  0.24180E+04  0.23161E+04  0.21943E-03  0.22985E+04
   10.5400   7.0630  10.8857  0.20771E+04  0.19728E+04  0.19808E-03  0.19637E+04  0.18832E+04  0.19416E-03  0.18701E+04
   10.5400   6.8720  11.3352  0.16768E+04  0.15980E+04  0.17494E-03  0.15913E+04  0.15280E+04  0.17179E-03  0.15183E+04
   10.5400   6.6710  11.8171  0.13500E+04  0.12912E+04  0.15427E-03  0.12862E+04  0.12367E+04  0.15175E-03  0.12295E+04
   10.5400   6.4590  12.3359  0.10836E+04  0.10402E+04  0.13596E-03  0.10365E+04  0.99813E+03  0.13398E-03  0.99271E+03
   10.5400   6.2350  12.8966  0.86687E+03  0.83552E+03  0.11995E-03  0.83272E+03  0.80323E+03  0.11841E-03  0.79916E+03
   10.5400   5.9990  13.5056  0.69054E+03  0.66843E+03  0.10569E-03  0.66631E+03  0.64389E+03  0.10452E-03  0.64081E+03
   10.5400   5.7500  14.1707  0.54744E+03  0.53239E+03  0.93105E-04  0.53078E+03  0.51394E+03  0.92241E-04  0.51160E+03
   10.5400   5.4870  14.9014  0.43171E+03  0.42198E+03  0.82112E-04  0.42074E+03  0.40831E+03  0.81496E-04  0.40651E+03
   10.5400   5.2110  15.7102  0.33803E+03  0.33220E+03  0.71991E-04  0.33124E+03  0.32224E+03  0.71579E-04  0.32084E+03
   10.5400   4.9180  16.6127  0.26306E+03  0.26009E+03  0.63561E-04  0.25934E+03  0.25298E+03  0.63312E-04  0.25188E+03
   10.5400   4.6100  17.6299  0.20290E+03  0.20194E+03  0.55879E-04  0.20134E+03  0.19701E+03  0.55760E-04  0.19612E+03
   10.5400   4.2850  18.7899  0.15501E+03  0.15541E+03  0.49146E-04  0.15491E+03  0.15211E+03  0.49130E-04  0.15139E+03
   10.5400   3.9430  20.1318  0.11700E+03  0.11827E+03  0.43067E-04  0.11785E+03  0.11618E+03  0.43131E-04  0.11557E+03
   10.5400   3.5810  21.7120  0.87164E+02  0.88958E+02  0.37981E-04  0.88593E+02  0.87757E+02  0.38108E-04  0.87226E+02
   10.5400   3.2000  23.6152  0.63777E+02  0.65834E+02  0.33395E-04  0.65501E+02  0.65268E+02  0.33569E-04  0.64784E+02
   10.5400   2.7980  25.9760  0.45623E+02  0.47773E+02  0.29443E-04  0.47453E+02  0.47654E+02  0.29653E-04  0.47189E+02
   10.5400   2.3740  29.0248  0.31642E+02  0.33779E+02  0.26066E-04  0.33447E+02  0.33968E+02  0.26304E-04  0.33486E+02
   10.5400   1.9260  33.1990  0.20994E+02  0.23083E+02  0.23436E-04  0.22700E+02  0.23493E+02  0.23701E-04  0.22937E+02
   10.5400   1.4550  39.4668  0.12909E+02  0.14981E+02  0.21176E-04  0.14475E+02  0.15563E+02  0.21467E-04  0.14829E+02
   10.5400   0.9570  50.6219  0.68971E+01  0.91807E+01  0.20518E-04  0.83909E+01  0.99737E+01  0.20875E-04  0.88307E+01
   10.5400   0.4320  81.6115  0.24637E+01  0.57096E+01  0.28958E-04  0.41521E+01  0.63783E+01  0.30398E-04  0.43326E+01
   10.5400   9.2740   5.8745  0.64558E+05  0.58563E+05  0.16222E-02  0.56495E+05  0.54610E+05  0.15376E-02  0.51922E+05
   10.5400   9.2040   6.0561  0.54599E+05  0.49472E+05  0.14187E-02  0.47911E+05  0.46117E+05  0.13471E-02  0.44070E+05
   10.5400   9.1310   6.2447  0.46119E+05  0.41759E+05  0.12370E-02  0.40581E+05  0.38921E+05  0.11767E-02  0.37363E+05
   10.5400   9.0530   6.4410  0.38931E+05  0.35244E+05  0.10812E-02  0.34359E+05  0.32850E+05  0.10303E-02  0.31671E+05
   10.5400   8.9720   6.6452  0.32769E+05  0.29674E+05  0.94048E-03  0.29009E+05  0.27666E+05  0.89778E-03  0.26773E+05
   10.5400   8.8850   6.8579  0.27523E+05  0.24948E+05  0.82219E-03  0.24451E+05  0.23273E+05  0.78627E-03  0.22601E+05
   10.5400   8.7940   7.0797  0.23001E+05  0.20885E+05  0.71648E-03  0.20513E+05  0.19500E+05  0.68639E-03  0.18994E+05
   10.5400   8.6980   7.3111  0.19162E+05  0.17435E+05  0.62421E-03  0.17158E+05  0.16296E+05  0.59906E-03  0.15917E+05
   10.5400   8.5970   7.5529  0.15897E+05  0.14499E+05  0.54299E-03  0.14293E+05  0.13569E+05  0.52204E-03  0.13285E+05
   10.5400   8.4910   7.8059  0.13126E+05  0.12007E+05  0.47097E-03  0.11854E+05  0.11253E+05  0.45359E-03  0.11041E+05
   10.5400   8.3780   8.0707  0.10813E+05  0.99218E+04  0.41049E-03  0.98085E+04  0.93131E+04  0.39606E-03  0.91552E+04
   10.5400   8.2590   8.3485  0.88811E+04  0.81746E+04  0.35736E-03  0.80908E+04  0.76851E+04  0.34540E-03  0.75678E+04
   10.5400   8.1340   8.6402  0.72721E+04  0.67152E+04  0.31038E-03  0.66534E+04  0.63233E+04  0.30053E-03  0.62363E+04
   10.5400   8.0020   8.9471  0.59424E+04  0.55049E+04  0.26963E-03  0.54593E+04  0.51919E+04  0.26154E-03  0.51275E+04
   10.5400   7.8630   9.2704  0.48449E+04  0.45025E+04  0.23398E-03  0.44690E+04  0.42533E+04  0.22736E-03  0.42057E+04
   10.5400   7.7160   9.6117  0.39430E+04  0.36762E+04  0.20335E-03  0.36516E+04  0.34783E+04  0.19794E-03  0.34432E+04
   10.5400   7.5610   9.9728  0.32030E+04  0.29959E+04  0.17664E-03  0.29778E+04  0.28391E+04  0.17225E-03  0.28132E+04
   10.5400   7.3970  10.3556  0.25977E+04  0.24378E+04  0.15381E-03  0.24245E+04  0.23139E+04  0.15025E-03  0.22948E+04
   10.5400   7.2250  10.7626  0.21020E+04  0.19790E+04  0.13326E-03  0.19692E+04  0.18814E+04  0.13041E-03  0.18673E+04
   10.5400   7.0430  11.1963  0.16983E+04  0.16042E+04  0.11577E-03  0.15970E+04  0.15276E+04  0.11349E-03  0.15172E+04
   10.5400   6.8510  11.6600  0.13692E+04  0.12978E+04  0.10056E-03  0.12924E+04  0.12378E+04  0.98764E-04  0.12301E+04
   10.5400   6.6490  12.1575  0.11008E+04  0.10471E+04  0.87099E-04  0.10431E+04  0.10004E+04  0.85693E-04  0.99469E+03
   10.5400   6.4360  12.6932  0.88246E+03  0.84248E+03  0.75387E-04  0.83955E+03  0.80632E+03  0.74302E-04  0.80208E+03
   10.5400   6.2110  13.2726  0.70506E+03  0.67579E+03  0.65315E-04  0.67361E+03  0.64799E+03  0.64490E-04  0.64482E+03
   10.5400   5.9730  13.9022  0.56127E+03  0.54029E+03  0.56768E-04  0.53864E+03  0.51910E+03  0.56151E-04  0.51671E+03
   10.5400   5.7230  14.5901  0.44446E+03  0.42980E+03  0.49062E-04  0.42855E+03  0.41381E+03  0.48615E-04  0.41201E+03
   10.5400   5.4590  15.3466  0.35007E+03  0.34021E+03  0.42431E-04  0.33926E+03  0.32830E+03  0.42120E-04  0.32692E+03
   10.5400   5.1800  16.1846  0.27407E+03  0.26781E+03  0.36782E-04  0.26708E+03  0.25908E+03  0.36578E-04  0.25801E+03
   10.5400   4.8870  17.1206  0.21285E+03  0.20922E+03  0.31639E-04  0.20864E+03  0.20294E+03  0.31520E-04  0.20210E+03
   10.5400   4.5770  18.1769  0.16401E+03  0.16226E+03  0.27333E-04  0.16180E+03  0.15785E+03  0.27280E-04  0.15718E+03
   10.5400   4.2500  19.3833  0.12513E+03  0.12471E+03  0.23602E-04  0.12433E+03  0.12171E+03  0.23598E-04  0.12117E+03
   10.5400   3.9050  20.7814  0.94359E+02  0.94822E+02  0.20385E-04  0.94507E+02  0.92884E+02  0.20419E-04  0.92426E+02
   10.5400   3.5420  22.4314  0.70093E+02  0.71108E+02  0.17489E-04  0.70834E+02  0.69944E+02  0.17551E-04  0.69545E+02
   10.5400   3.1580  24.4245  0.51187E+02  0.52525E+02  0.15130E-04  0.52274E+02  0.51921E+02  0.15212E-04  0.51558E+02
   10.5400   2.7540  26.9064  0.36477E+02  0.37971E+02  0.12993E-04  0.37729E+02  0.37764E+02  0.13088E-04  0.37413E+02
   10.5400   2.3270  30.1291  0.25194E+02  0.26744E+02  0.11286E-04  0.26490E+02  0.26816E+02  0.11392E-04  0.26447E+02
   10.5400   1.8770  34.5780  0.16585E+02  0.18141E+02  0.98469E-05  0.17842E+02  0.18410E+02  0.99607E-05  0.17977E+02
   10.5400   1.4030  41.3516  0.10081E+02  0.11671E+02  0.86709E-05  0.11261E+02  0.12098E+02  0.87934E-05  0.11504E+02
   10.5400   0.9020  53.7595  0.52576E+01  0.70914E+01  0.82977E-05  0.64147E+01  0.77115E+01  0.84498E-05  0.67363E+01
   10.5400   0.3750  92.2305  0.16958E+01  0.45094E+01  0.12655E-04  0.30780E+01  0.85075E+01  0.88625E-05  0.53983E+01
   10.5400   9.3310   5.8566  0.64008E+05  0.57878E+05  0.13549E-02  0.55338E+05  0.53881E+05  0.12823E-02  0.50698E+05
   10.5400   9.2640   6.0365  0.53955E+05  0.48725E+05  0.11638E-02  0.46816E+05  0.45343E+05  0.11034E-02  0.42926E+05
   10.5400   9.1940   6.2233  0.45522E+05  0.41061E+05  0.99534E-03  0.39625E+05  0.38196E+05  0.94534E-03  0.36363E+05
   10.5400   9.1200   6.4174  0.38390E+05  0.34602E+05  0.85111E-03  0.33526E+05  0.32182E+05  0.80979E-03  0.30797E+05
   10.5400   9.0420   6.6194  0.32327E+05  0.29131E+05  0.72656E-03  0.28327E+05  0.27095E+05  0.69251E-03  0.26051E+05
   10.5400   8.9590   6.8295  0.27188E+05  0.24509E+05  0.62260E-03  0.23909E+05  0.22802E+05  0.59449E-03  0.22018E+05
   10.5400   8.8720   7.0485  0.22793E+05  0.20565E+05  0.53138E-03  0.20119E+05  0.19143E+05  0.50828E-03  0.18555E+05
   10.5400   8.7810   7.2768  0.19023E+05  0.17188E+05  0.45122E-03  0.16857E+05  0.16012E+05  0.43237E-03  0.15572E+05
   10.5400   8.6840   7.5151  0.15821E+05  0.14326E+05  0.38522E-03  0.14081E+05  0.13360E+05  0.36979E-03  0.13032E+05
   10.5400   8.5820   7.7641  0.13108E+05  0.11898E+05  0.32816E-03  0.11717E+05  0.11110E+05  0.31557E-03  0.10866E+05
   10.5400   8.4740   8.0246  0.10820E+05  0.98487E+04  0.28013E-03  0.97154E+04  0.92095E+04  0.26986E-03  0.90285E+04
   10.5400   8.3610   8.2975  0.88950E+04  0.81211E+04  0.23766E-03  0.80229E+04  0.76053E+04  0.22936E-03  0.74713E+04
   10.5400   8.2410   8.5837  0.72953E+04  0.66814E+04  0.20265E-03  0.66094E+04  0.62668E+04  0.19591E-03  0.61679E+04
   10.5400   8.1150   8.8844  0.59632E+04  0.54789E+04  0.17208E-03  0.54262E+04  0.51472E+04  0.16665E-03  0.50743E+04
   10.5400   7.9820   9.2007  0.48642E+04  0.44836E+04  0.14620E-03  0.44450E+04  0.42189E+04  0.14184E-03  0.41653E+04
   10.5400   7.8420   9.5341  0.39586E+04  0.36606E+04  0.12393E-03  0.36324E+04  0.34499E+04  0.12045E-03  0.34106E+04
   10.5400   7.6930   9.8862  0.32177E+04  0.29852E+04  0.10597E-03  0.29647E+04  0.28180E+04  0.10318E-03  0.27892E+04
   10.5400   7.5370  10.2588  0.26091E+04  0.24283E+04  0.89911E-04  0.24134E+04  0.22959E+04  0.87698E-04  0.22748E+04
   10.5400   7.3730  10.6539  0.21114E+04  0.19714E+04  0.75983E-04  0.19604E+04  0.18668E+04  0.74244E-04  0.18513E+04
   10.5400   7.1990  11.0742  0.17064E+04  0.15985E+04  0.64608E-04  0.15905E+04  0.15161E+04  0.63242E-04  0.15047E+04
   10.5400   7.0160  11.5223  0.13761E+04  0.12933E+04  0.54723E-04  0.12874E+04  0.12286E+04  0.53661E-04  0.12203E+04
   10.5400   6.8220  12.0016  0.11080E+04  0.10449E+04  0.46660E-04  0.10407E+04  0.99432E+03  0.45836E-04  0.98821E+03
   10.5400   6.6180  12.5160  0.88981E+03  0.84211E+03  0.39609E-04  0.83897E+03  0.80266E+03  0.38979E-04  0.79817E+03
   10.5400   6.4030  13.0704  0.71242E+03  0.67672E+03  0.33550E-04  0.67441E+03  0.64615E+03  0.33075E-04  0.64283E+03
   10.5400   6.1760  13.6703  0.56856E+03  0.54220E+03  0.28454E-04  0.54049E+03  0.51867E+03  0.28101E-04  0.51620E+03
   10.5400   5.9370  14.3228  0.45180E+03  0.43267E+03  0.24029E-04  0.43139E+03  0.41470E+03  0.23773E-04  0.41285E+03
   10.5400   5.6850  15.0365  0.35729E+03  0.34371E+03  0.20250E-04  0.34275E+03  0.33012E+03  0.20070E-04  0.32873E+03
   10.5400   5.4190  15.8220  0.28104E+03  0.27170E+03  0.17074E-04  0.27097E+03  0.26154E+03  0.16953E-04  0.26049E+03
   10.5400   5.1380  16.6932  0.21971E+03  0.21356E+03  0.14427E-04  0.21300E+03  0.20608E+03  0.14350E-04  0.20527E+03
   10.5400   4.8420  17.6677  0.17046E+03  0.16667E+03  0.12135E-04  0.16623E+03  0.16126E+03  0.12093E-04  0.16062E+03
   10.5400   4.5300  18.7694  0.13107E+03  0.12900E+03  0.10164E-04  0.12865E+03  0.12518E+03  0.10147E-04  0.12467E+03
   10.5400   4.2000  20.0300  0.99849E+02  0.98990E+02  0.85744E-05  0.98706E+02  0.96367E+02  0.85754E-05  0.95956E+02
   10.5400   3.8530  21.4948  0.75073E+02  0.75044E+02  0.71400E-05  0.74807E+02  0.73321E+02  0.71539E-05  0.72977E+02
   10.5400   3.4870  23.2290  0.55607E+02  0.56119E+02  0.59263E-05  0.55913E+02  0.55059E+02  0.59488E-05  0.54759E+02
   10.5400   3.1000  25.3323  0.40460E+02  0.41308E+02  0.49629E-05  0.41119E+02  0.40730E+02  0.49912E-05  0.40456E+02
   10.5400   2.6930  27.9659  0.28685E+02  0.29715E+02  0.40837E-05  0.29531E+02  0.29479E+02  0.41149E-05  0.29212E+02
   10.5400   2.2630  31.4127  0.19668E+02  0.20786E+02  0.33869E-05  0.20590E+02  0.20790E+02  0.34197E-05  0.20506E+02
   10.5400   1.8090  36.2278  0.12826E+02  0.13987E+02  0.28472E-05  0.13750E+02  0.14164E+02  0.28812E-05  0.13822E+02
   10.5400   1.3310  43.7112  0.76658E+01  0.88937E+01  0.23890E-05  0.85528E+01  0.92124E+01  0.24241E-05  0.87204E+01
   10.5400   0.8270  58.0430  0.38342E+01  0.53283E+01  0.21127E-05  0.47303E+01  0.58181E+01  0.21545E-05  0.49611E+01
   10.5400   0.2950 113.1380  0.10393E+01  0.35910E+01  0.53020E-05  0.21953E+01  0.51768E+01  0.58780E-05  0.29432E+01
   10.5400   9.3820   5.8404  0.63551E+05  0.57296E+05  0.10479E-02  0.54181E+05  0.53254E+05  0.99025E-03  0.49486E+05
   10.5400   9.3190   6.0188  0.53346E+05  0.48021E+05  0.87145E-03  0.45672E+05  0.44612E+05  0.82498E-03  0.41746E+05
   10.5400   9.2510   6.2039  0.44872E+05  0.40345E+05  0.73200E-03  0.38589E+05  0.37467E+05  0.69422E-03  0.35304E+05
   10.5400   9.1810   6.3962  0.37740E+05  0.33893E+05  0.60574E-03  0.32576E+05  0.31465E+05  0.57548E-03  0.29828E+05
   10.5400   9.1060   6.5960  0.31763E+05  0.28505E+05  0.50512E-03  0.27524E+05  0.26459E+05  0.48074E-03  0.25229E+05
   10.5400   9.0270   6.8039  0.26696E+05  0.23954E+05  0.42021E-03  0.23224E+05  0.22235E+05  0.40065E-03  0.21313E+05
   10.5400   8.9440   7.0203  0.22393E+05  0.20098E+05  0.34821E-03  0.19557E+05  0.18662E+05  0.33258E-03  0.17971E+05
   10.5400   8.8560   7.2458  0.18748E+05  0.16839E+05  0.28934E-03  0.16439E+05  0.15643E+05  0.27684E-03  0.15129E+05
   10.5400   8.7630   7.4810  0.15632E+05  0.14062E+05  0.24052E-03  0.13767E+05  0.13074E+05  0.23054E-03  0.12692E+05
   10.5400   8.6660   7.7265  0.12979E+05  0.11697E+05  0.19784E-03  0.11480E+05  0.10886E+05  0.18997E-03  0.10602E+05
   10.5400   8.5630   7.9831  0.10736E+05  0.96997E+04  0.16353E-03  0.95403E+04  0.90379E+04  0.15730E-03  0.88280E+04
   10.5400   8.4540   8.2516  0.88486E+04  0.80164E+04  0.13550E-03  0.78998E+04  0.74799E+04  0.13057E-03  0.73253E+04
   10.5400   8.3390   8.5330  0.72682E+04  0.66043E+04  0.11219E-03  0.65192E+04  0.61715E+04  0.10830E-03  0.60578E+04
   10.5400   8.2190   8.8281  0.59456E+04  0.54192E+04  0.91689E-04  0.53571E+04  0.50718E+04  0.88668E-04  0.49884E+04
   10.5400   8.0910   9.1383  0.48532E+04  0.44381E+04  0.75853E-04  0.43930E+04  0.41604E+04  0.73486E-04  0.40993E+04
   10.5400   7.9570   9.4647  0.39510E+04  0.36247E+04  0.62086E-04  0.35919E+04  0.34033E+04  0.60255E-04  0.33587E+04
   10.5400   7.8150   9.8089  0.32106E+04  0.29550E+04  0.51080E-04  0.29312E+04  0.27789E+04  0.49661E-04  0.27464E+04
   10.5400   7.6650  10.1725  0.26043E+04  0.24048E+04  0.42088E-04  0.23876E+04  0.22652E+04  0.40992E-04  0.22414E+04
   10.5400   7.5080  10.5574  0.21070E+04  0.19518E+04  0.34191E-04  0.19394E+04  0.18414E+04  0.33359E-04  0.18241E+04
   10.5400   7.3410  10.9658  0.17036E+04  0.15833E+04  0.28163E-04  0.15742E+04  0.14961E+04  0.27527E-04  0.14835E+04
   10.5400   7.1660  11.4004  0.13738E+04  0.12809E+04  0.22859E-04  0.12743E+04  0.12122E+04  0.22382E-04  0.12031E+04
   10.5400   6.9810  11.8640  0.11063E+04  0.10348E+04  0.18612E-04  0.10300E+04  0.98089E+03  0.18256E-04  0.97422E+03
   10.5400   6.7860  12.3603  0.88882E+03  0.83419E+03  0.15091E-04  0.83074E+03  0.79202E+03  0.14829E-04  0.78715E+03
   10.5400   6.5800  12.8933  0.71260E+03  0.67116E+03  0.12261E-04  0.66864E+03  0.63829E+03  0.12069E-04  0.63473E+03
   10.5400   6.3620  13.4681  0.56996E+03  0.53883E+03  0.10034E-04  0.53699E+03  0.51335E+03  0.98948E-05  0.51073E+03
   10.5400   6.1330  14.0907  0.45408E+03  0.43096E+03  0.80963E-05  0.42961E+03  0.41133E+03  0.79984E-05  0.40940E+03
   10.5400   5.8920  14.7686  0.36015E+03  0.34324E+03  0.64584E-05  0.34224E+03  0.32823E+03  0.63917E-05  0.32680E+03
   10.5400   5.6370  15.5108  0.28447E+03  0.27235E+03  0.51926E-05  0.27160E+03  0.26099E+03  0.51481E-05  0.25991E+03
   10.5400   5.3680  16.3289  0.22344E+03  0.21498E+03  0.41628E-05  0.21442E+03  0.20648E+03  0.41346E-05  0.20567E+03
   10.5400   5.0850  17.2375  0.17428E+03  0.16859E+03  0.32845E-05  0.16816E+03  0.16231E+03  0.32681E-05  0.16169E+03
   10.5400   4.7860  18.2559  0.13495E+03  0.13132E+03  0.25974E-05  0.13099E+03  0.12676E+03  0.25891E-05  0.12628E+03
   10.5400   4.4710  19.4095  0.10354E+03  0.10141E+03  0.20271E-05  0.10115E+03  0.98180E+02  0.20243E-05  0.97799E+02
   10.5400   4.1380  20.7332  0.78660E+02  0.77610E+02  0.15946E-05  0.77396E+02  0.75381E+02  0.15953E-05  0.75072E+02
   10.5400   3.7870  22.2762  0.58991E+02  0.58694E+02  0.12396E-05  0.58514E+02  0.57214E+02  0.12424E-05  0.56955E+02
   10.5400   3.4170  24.1105  0.43549E+02  0.43755E+02  0.95056E-06  0.43599E+02  0.42832E+02  0.95450E-06  0.42606E+02
   10.5400   3.0270  26.3472  0.31510E+02  0.32034E+02  0.71486E-06  0.31890E+02  0.31515E+02  0.71919E-06  0.31307E+02
   10.5400   2.6150  29.1683  0.22228E+02  0.22940E+02  0.54181E-06  0.22799E+02  0.22710E+02  0.54616E-06  0.22506E+02
   10.5400   2.1810  32.8989  0.15106E+02  0.15918E+02  0.39695E-06  0.15764E+02  0.15891E+02  0.40096E-06  0.15669E+02
   10.5400   1.7230  38.1952  0.97146E+01  0.10585E+02  0.28927E-06  0.10393E+02  0.10705E+02  0.29287E-06  0.10428E+02
   10.5400   1.2400  46.6647  0.56748E+01  0.66355E+01  0.20871E-06  0.63422E+01  0.68795E+01  0.21194E-06  0.64574E+01
   10.5400   0.7310  63.9927  0.26820E+01  0.39544E+01  0.15026E-06  0.33949E+01  0.43500E+01  0.15364E-06  0.35562E+01
   10.5400   9.4300   5.8257  0.63242E+05  0.56819E+05  0.73289E-03  0.52987E+05  0.52715E+05  0.69161E-03  0.48235E+05
   10.5400   9.3690   6.0026  0.52802E+05  0.47388E+05  0.59329E-03  0.44507E+05  0.43954E+05  0.56086E-03  0.40555E+05
   10.5400   9.3040   6.1862  0.44213E+05  0.39633E+05  0.48210E-03  0.37479E+05  0.36749E+05  0.45657E-03  0.34184E+05
   10.5400   9.2360   6.3768  0.37087E+05  0.33203E+05  0.38834E-03  0.31595E+05  0.30775E+05  0.36843E-03  0.28842E+05
   10.5400   9.1650   6.5748  0.31106E+05  0.27821E+05  0.30916E-03  0.26620E+05  0.25779E+05  0.29382E-03  0.24324E+05
   10.5400   9.0890   6.7806  0.26121E+05  0.23347E+05  0.24850E-03  0.22457E+05  0.21631E+05  0.23659E-03  0.20542E+05
   10.5400   9.0090   6.9947  0.21913E+05  0.19582E+05  0.19878E-03  0.18923E+05  0.18143E+05  0.18959E-03  0.17331E+05
   10.5400   8.9250   7.2177  0.18351E+05  0.16401E+05  0.15763E-03  0.15915E+05  0.15200E+05  0.15061E-03  0.14595E+05
   10.5400   8.8360   7.4500  0.15325E+05  0.13709E+05  0.12525E-03  0.13351E+05  0.12711E+05  0.11989E-03  0.12262E+05
   10.5400   8.7420   7.6924  0.12760E+05  0.11430E+05  0.99287E-04  0.11167E+05  0.10606E+05  0.95205E-04  0.10274E+05
   10.5400   8.6440   7.9456  0.10575E+05  0.94896E+04  0.77026E-04  0.92973E+04  0.88138E+04  0.73988E-04  0.85688E+04
   10.5400   8.5390   8.2102  0.87379E+04  0.78600E+04  0.60919E-04  0.77200E+04  0.73094E+04  0.58621E-04  0.71294E+04
   10.5400   8.4300   8.4872  0.71793E+04  0.64759E+04  0.46608E-04  0.63738E+04  0.60305E+04  0.44929E-04  0.58984E+04
