                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5400   3.2240  22.8988  0.25128E+03  0.26073E+03  0.12254E-04  0.25939E+03  0.25887E+03  0.12323E-04  0.25688E+03
   10.5400   2.8230  25.1659  0.17906E+03  0.18853E+03  0.10680E-04  0.18725E+03  0.18848E+03  0.10762E-04  0.18657E+03
   10.5400   2.4000  28.0846  0.12370E+03  0.13285E+03  0.93555E-05  0.13153E+03  0.13402E+03  0.94481E-05  0.13206E+03
   10.5400   1.9550  32.0617  0.81552E+02  0.90202E+02  0.81546E-05  0.88720E+02  0.92195E+02  0.82542E-05  0.89982E+02
   10.5400   1.4840  37.9865  0.50073E+02  0.58430E+02  0.73823E-05  0.56518E+02  0.61065E+02  0.74919E-05  0.58210E+02
   10.5400   0.9880  48.3632  0.26683E+02  0.35378E+02  0.69745E-05  0.32549E+02  0.38704E+02  0.71042E-05  0.34493E+02
   10.5400   0.4650  75.6515  0.96073E+01  0.20650E+02  0.89870E-05  0.15526E+02  0.24403E+02  0.93635E-05  0.17130E+02
   10.5400   9.2120   5.8943  0.22810E+06  0.20581E+06  0.85141E-03  0.20057E+06  0.19009E+06  0.80428E-03  0.18289E+06
   10.5400   9.1390   6.0777  0.19374E+06  0.17475E+06  0.69946E-03  0.17078E+06  0.16141E+06  0.66203E-03  0.15590E+06
   10.5400   9.0620   6.2685  0.16418E+06  0.14813E+06  0.57601E-03  0.14512E+06  0.13685E+06  0.54625E-03  0.13265E+06
   10.5400   8.9810   6.4671  0.13869E+06  0.12523E+06  0.47450E-03  0.12296E+06  0.11577E+06  0.45086E-03  0.11257E+06
   10.5400   8.8950   6.6739  0.11671E+06  0.10555E+06  0.39434E-03  0.10384E+06  0.97664E+05  0.37542E-03  0.95238E+05
   10.5400   8.8040   6.8894  0.97827E+05  0.88664E+05  0.32972E-03  0.87375E+05  0.82139E+05  0.31452E-03  0.80304E+05
   10.5400   8.7090   7.1144  0.81542E+05  0.74098E+05  0.27361E-03  0.73129E+05  0.68744E+05  0.26151E-03  0.67358E+05
   10.5400   8.6080   7.3494  0.67692E+05  0.61701E+05  0.22941E-03  0.60976E+05  0.57339E+05  0.21969E-03  0.56295E+05
   10.5400   8.5020   7.5951  0.55946E+05  0.51162E+05  0.19195E-03  0.50620E+05  0.47632E+05  0.18417E-03  0.46847E+05
   10.5400   8.3900   7.8525  0.46062E+05  0.42268E+05  0.16118E-03  0.41864E+05  0.39425E+05  0.15495E-03  0.38837E+05
   10.5400   8.2720   8.1223  0.37783E+05  0.34795E+05  0.13555E-03  0.34494E+05  0.32518E+05  0.13057E-03  0.32079E+05
   10.5400   8.1480   8.4056  0.30884E+05  0.28545E+05  0.11380E-03  0.28321E+05  0.26729E+05  0.10983E-03  0.26401E+05
   10.5400   8.0160   8.7036  0.25179E+05  0.23359E+05  0.96693E-04  0.23192E+05  0.21917E+05  0.93501E-04  0.21672E+05
   10.5400   7.8780   9.0174  0.20467E+05  0.19056E+05  0.81547E-04  0.18932E+05  0.17914E+05  0.79008E-04  0.17732E+05
   10.5400   7.7320   9.3487  0.16592E+05  0.15505E+05  0.69123E-04  0.15413E+05  0.14605E+05  0.67101E-04  0.14470E+05
   10.5400   7.5780   9.6991  0.13422E+05  0.12588E+05  0.58697E-04  0.12520E+05  0.11880E+05  0.57091E-04  0.11780E+05
   10.5400   7.4150  10.0705  0.10838E+05  0.10201E+05  0.50152E-04  0.10151E+05  0.96463E+04  0.48874E-04  0.95718E+04
   10.5400   7.2440  10.4652  0.87309E+04  0.82470E+04  0.42613E-04  0.82097E+04  0.78133E+04  0.41609E-04  0.77580E+04
   10.5400   7.0630  10.8857  0.70237E+04  0.66579E+04  0.36439E-04  0.66302E+04  0.63197E+04  0.35650E-04  0.62786E+04
   10.5400   6.8720  11.3352  0.56396E+04  0.53649E+04  0.31213E-04  0.53443E+04  0.51020E+04  0.30596E-04  0.50715E+04
   10.5400   6.6710  11.8171  0.45181E+04  0.43134E+04  0.26691E-04  0.42981E+04  0.41098E+04  0.26215E-04  0.40871E+04
   10.5400   6.4590  12.3359  0.36101E+04  0.34593E+04  0.22841E-04  0.34479E+04  0.33024E+04  0.22477E-04  0.32855E+04
   10.5400   6.2350  12.8966  0.28762E+04  0.27670E+04  0.19624E-04  0.27585E+04  0.26470E+04  0.19349E-04  0.26342E+04
   10.5400   5.9990  13.5056  0.22825E+04  0.22052E+04  0.16842E-04  0.21987E+04  0.21140E+04  0.16638E-04  0.21044E+04
   10.5400   5.7500  14.1707  0.18033E+04  0.17501E+04  0.14469E-04  0.17452E+04  0.16816E+04  0.14322E-04  0.16743E+04
   10.5400   5.4870  14.9014  0.14173E+04  0.13824E+04  0.12474E-04  0.13787E+04  0.13317E+04  0.12372E-04  0.13261E+04
   10.5400   5.2110  15.7102  0.11060E+04  0.10846E+04  0.10651E-04  0.10817E+04  0.10476E+04  0.10584E-04  0.10432E+04
   10.5400   4.9180  16.6127  0.85781E+03  0.84628E+03  0.92213E-05  0.84398E+03  0.81982E+03  0.91818E-05  0.81639E+03
   10.5400   4.6100  17.6299  0.65925E+03  0.65470E+03  0.79287E-05  0.65286E+03  0.63629E+03  0.79104E-05  0.63354E+03
   10.5400   4.2850  18.7899  0.50166E+03  0.50189E+03  0.68271E-05  0.50038E+03  0.48954E+03  0.68249E-05  0.48729E+03
   10.5400   3.9430  20.1318  0.37700E+03  0.38030E+03  0.58450E-05  0.37904E+03  0.37244E+03  0.58548E-05  0.37055E+03
   10.5400   3.5810  21.7120  0.27950E+03  0.28470E+03  0.50573E-05  0.28360E+03  0.28011E+03  0.50760E-05  0.27846E+03
   10.5400   3.2000  23.6152  0.20338E+03  0.20956E+03  0.43519E-05  0.20856E+03  0.20730E+03  0.43769E-05  0.20581E+03
   10.5400   2.7980  25.9760  0.14457E+03  0.15114E+03  0.37565E-05  0.15018E+03  0.15053E+03  0.37860E-05  0.14910E+03
   10.5400   2.3740  29.0248  0.99538E+02  0.10610E+03  0.32549E-05  0.10511E+03  0.10662E+03  0.32876E-05  0.10514E+03
   10.5400   1.9260  33.1990  0.65468E+02  0.71878E+02  0.28721E-05  0.70738E+02  0.73169E+02  0.29077E-05  0.71469E+02
   10.5400   1.4550  39.4668  0.39799E+02  0.46097E+02  0.25297E-05  0.44599E+02  0.47967E+02  0.25680E-05  0.45737E+02
   10.5400   0.9570  50.6219  0.20896E+02  0.27667E+02  0.24018E-05  0.25347E+02  0.30175E+02  0.24479E-05  0.26733E+02
   10.5400   0.4320  81.6115  0.71264E+01  0.16304E+02  0.34122E-05  0.11834E+02  0.18211E+02  0.36379E-05  0.12270E+02
   10.5400   9.2740   5.8745  0.22421E+06  0.20160E+06  0.45816E-03  0.19523E+06  0.18585E+06  0.43204E-03  0.17741E+06
   10.5400   9.2040   6.0561  0.19016E+06  0.17087E+06  0.37334E-03  0.16607E+06  0.15750E+06  0.35275E-03  0.15107E+06
   10.5400   9.1310   6.2447  0.16117E+06  0.14477E+06  0.30241E-03  0.14114E+06  0.13343E+06  0.28628E-03  0.12854E+06
   10.5400   9.0530   6.4410  0.13640E+06  0.12254E+06  0.24828E-03  0.11981E+06  0.11297E+06  0.23550E-03  0.10926E+06
   10.5400   8.9720   6.6452  0.11503E+06  0.10341E+06  0.20170E-03  0.10136E+06  0.95383E+05  0.19168E-03  0.92574E+05
   10.5400   8.8850   6.8579  0.96727E+05  0.87083E+05  0.16714E-03  0.85551E+05  0.80393E+05  0.15916E-03  0.78276E+05
   10.5400   8.7940   7.0797  0.80926E+05  0.73006E+05  0.13777E-03  0.71861E+05  0.67475E+05  0.13144E-03  0.65882E+05
   10.5400   8.6980   7.3111  0.67420E+05  0.60971E+05  0.11394E-03  0.60118E+05  0.56430E+05  0.10892E-03  0.55234E+05
   10.5400   8.5970   7.5529  0.55903E+05  0.50699E+05  0.94231E-04  0.50065E+05  0.46997E+05  0.90254E-04  0.46102E+05
   10.5400   8.4910   7.8059  0.46111E+05  0.41953E+05  0.77699E-04  0.41481E+05  0.38957E+05  0.74564E-04  0.38289E+05
   10.5400   8.3780   8.0707  0.37916E+05  0.34616E+05  0.65017E-04  0.34267E+05  0.32205E+05  0.62516E-04  0.31707E+05
   10.5400   8.2590   8.3485  0.31055E+05  0.28454E+05  0.54418E-04  0.28196E+05  0.26523E+05  0.52426E-04  0.26153E+05
   10.5400   8.1340   8.6402  0.25339E+05  0.23302E+05  0.45452E-04  0.23111E+05  0.21763E+05  0.43874E-04  0.21489E+05
   10.5400   8.0020   8.9471  0.20619E+05  0.19029E+05  0.38091E-04  0.18889E+05  0.17808E+05  0.36840E-04  0.17606E+05
   10.5400   7.8630   9.2704  0.16731E+05  0.15497E+05  0.31939E-04  0.15394E+05  0.14531E+05  0.30950E-04  0.14381E+05
   10.5400   7.7160   9.6117  0.13547E+05  0.12593E+05  0.26925E-04  0.12517E+05  0.11831E+05  0.26142E-04  0.11720E+05
   10.5400   7.5610   9.9728  0.10941E+05  0.10207E+05  0.22729E-04  0.10152E+05  0.96080E+04  0.22111E-04  0.95266E+04
   10.5400   7.3970  10.3556  0.88223E+04  0.82602E+04  0.19309E-04  0.82194E+04  0.77903E+04  0.18820E-04  0.77304E+04
   10.5400   7.2250  10.7626  0.70970E+04  0.66680E+04  0.16296E-04  0.66381E+04  0.63004E+04  0.15915E-04  0.62563E+04
   10.5400   7.0430  11.1963  0.57017E+04  0.53757E+04  0.13844E-04  0.53537E+04  0.50888E+04  0.13546E-04  0.50563E+04
   10.5400   6.8510  11.6600  0.45722E+04  0.43260E+04  0.11780E-04  0.43098E+04  0.41028E+04  0.11550E-04  0.40788E+04
   10.5400   6.6490  12.1575  0.36577E+04  0.34731E+04  0.99962E-05  0.34611E+04  0.33001E+04  0.98197E-05  0.32822E+04
   10.5400   6.4360  12.6932  0.29188E+04  0.27817E+04  0.84890E-05  0.27728E+04  0.26482E+04  0.83554E-05  0.26349E+04
   10.5400   6.2110  13.2726  0.23224E+04  0.22220E+04  0.72330E-05  0.22154E+04  0.21196E+04  0.71330E-05  0.21097E+04
   10.5400   5.9730  13.9022  0.18419E+04  0.17697E+04  0.62008E-05  0.17647E+04  0.16918E+04  0.61271E-05  0.16843E+04
   10.5400   5.7230  14.5901  0.14534E+04  0.14027E+04  0.52808E-05  0.13989E+04  0.13440E+04  0.52283E-05  0.13383E+04
   10.5400   5.4590  15.3466  0.11409E+04  0.11065E+04  0.45093E-05  0.11036E+04  0.10628E+04  0.44731E-05  0.10585E+04
   10.5400   5.1800  16.1846  0.89028E+03  0.86812E+03  0.38678E-05  0.86588E+03  0.83604E+03  0.38444E-05  0.83271E+03
   10.5400   4.8870  17.1206  0.68905E+03  0.67585E+03  0.32883E-05  0.67410E+03  0.65276E+03  0.32748E-05  0.65015E+03
   10.5400   4.5770  18.1769  0.52901E+03  0.52228E+03  0.28157E-05  0.52089E+03  0.50605E+03  0.28097E-05  0.50397E+03
   10.5400   4.2500  19.3833  0.40204E+03  0.39985E+03  0.24124E-05  0.39872E+03  0.38881E+03  0.24121E-05  0.38712E+03
   10.5400   3.9050  20.7814  0.30188E+03  0.30276E+03  0.20700E-05  0.30181E+03  0.29558E+03  0.20739E-05  0.29416E+03
   10.5400   3.5420  22.4314  0.22317E+03  0.22598E+03  0.17641E-05  0.22515E+03  0.22163E+03  0.17709E-05  0.22040E+03
   10.5400   3.1580  24.4245  0.16210E+03  0.16605E+03  0.15199E-05  0.16530E+03  0.16374E+03  0.15290E-05  0.16262E+03
   10.5400   2.7540  26.9064  0.11481E+03  0.11932E+03  0.12999E-05  0.11859E+03  0.11845E+03  0.13104E-05  0.11737E+03
   10.5400   2.3270  30.1291  0.78731E+02  0.83449E+02  0.11273E-05  0.82690E+02  0.83583E+02  0.11390E-05  0.82452E+02
   10.5400   1.8770  34.5780  0.51379E+02  0.56114E+02  0.98329E-06  0.55226E+02  0.56939E+02  0.99578E-06  0.55619E+02
   10.5400   1.4030  41.3516  0.30872E+02  0.35661E+02  0.86756E-06  0.34452E+02  0.37014E+02  0.88105E-06  0.35220E+02
   10.5400   0.9020  53.7595  0.15801E+02  0.21183E+02  0.83776E-06  0.19204E+02  0.23120E+02  0.85464E-06  0.20197E+02
   10.5400   0.3750  92.2305  0.48114E+01  0.12655E+02  0.15180E-05  0.85801E+01  0.23489E+02  0.10874E-05  0.14694E+02
   10.5400   9.3310   5.8566  0.22013E+06  0.19736E+06  0.24690E-03  0.18953E+06  0.18163E+06  0.23243E-03  0.17167E+06
   10.5400   9.2640   6.0365  0.18628E+06  0.16684E+06  0.19894E-03  0.16096E+06  0.15350E+06  0.18765E-03  0.14593E+06
   10.5400   9.1940   6.2233  0.15762E+06  0.14107E+06  0.15951E-03  0.13664E+06  0.12976E+06  0.15075E-03  0.12401E+06
   10.5400   9.1200   6.4174  0.13333E+06  0.11928E+06  0.12861E-03  0.11596E+06  0.10971E+06  0.12178E-03  0.10536E+06
   10.5400   9.0420   6.6194  0.11253E+06  0.10068E+06  0.10388E-03  0.98198E+05  0.92628E+05  0.98557E-04  0.89347E+05
   10.5400   8.9590   6.8295  0.94810E+05  0.84892E+05  0.84966E-04  0.83044E+05  0.78144E+05  0.80771E-04  0.75679E+05
   10.5400   8.8720   7.0485  0.79591E+05  0.71349E+05  0.69236E-04  0.69975E+05  0.65727E+05  0.65946E-04  0.63878E+05
   10.5400   8.7810   7.2768  0.66448E+05  0.59680E+05  0.56133E-04  0.58659E+05  0.55037E+05  0.53569E-04  0.53652E+05
   10.5400   8.6840   7.5151  0.55273E+05  0.49766E+05  0.46150E-04  0.49010E+05  0.45957E+05  0.44128E-04  0.44925E+05
   10.5400   8.5820   7.7641  0.45759E+05  0.41316E+05  0.37934E-04  0.40758E+05  0.38214E+05  0.36342E-04  0.37446E+05
   10.5400   8.4740   8.0246  0.37734E+05  0.34177E+05  0.31399E-04  0.33766E+05  0.31664E+05  0.30140E-04  0.31094E+05
   10.5400   8.3610   8.2975  0.30950E+05  0.28127E+05  0.25819E-04  0.27825E+05  0.26107E+05  0.24832E-04  0.25686E+05
   10.5400   8.2410   8.5837  0.25312E+05  0.23084E+05  0.21462E-04  0.22863E+05  0.21467E+05  0.20682E-04  0.21156E+05
   10.5400   8.1150   8.8844  0.20624E+05  0.18875E+05  0.17783E-04  0.18712E+05  0.17586E+05  0.17170E-04  0.17357E+05
   10.5400   7.9820   9.2007  0.16751E+05  0.15386E+05  0.14791E-04  0.15267E+05  0.14364E+05  0.14309E-04  0.14195E+05
   10.5400   7.8420   9.5341  0.13569E+05  0.12507E+05  0.12297E-04  0.12420E+05  0.11699E+05  0.11920E-04  0.11575E+05
   10.5400   7.6930   9.8862  0.10968E+05  0.10148E+05  0.10369E-04  0.10085E+05  0.95108E+04  0.10070E-04  0.94203E+04
   10.5400   7.5370  10.2588  0.88455E+04  0.82124E+04  0.86737E-05  0.81664E+04  0.77114E+04  0.84402E-05  0.76451E+04
   10.5400   7.3730  10.6539  0.71165E+04  0.66302E+04  0.72388E-05  0.65966E+04  0.62373E+04  0.70576E-05  0.61888E+04
   10.5400   7.1990  11.0742  0.57185E+04  0.53462E+04  0.61006E-05  0.53218E+04  0.50389E+04  0.59594E-05  0.50033E+04
   10.5400   7.0160  11.5223  0.45856E+04  0.43019E+04  0.51292E-05  0.42840E+04  0.40620E+04  0.50203E-05  0.40360E+04
   10.5400   6.8220  12.0016  0.36730E+04  0.34580E+04  0.43543E-05  0.34449E+04  0.32713E+04  0.42702E-05  0.32521E+04
   10.5400   6.6180  12.5160  0.29350E+04  0.27731E+04  0.36845E-05  0.27635E+04  0.26282E+04  0.36204E-05  0.26142E+04
   10.5400   6.4030  13.0704  0.23392E+04  0.22183E+04  0.31162E-05  0.22112E+04  0.21064E+04  0.30680E-05  0.20960E+04
   10.5400   6.1760  13.6703  0.18592E+04  0.17700E+04  0.26442E-05  0.17647E+04  0.16841E+04  0.26083E-05  0.16764E+04
   10.5400   5.9370  14.3228  0.14718E+04  0.14069E+04  0.22378E-05  0.14031E+04  0.13415E+04  0.22118E-05  0.13357E+04
   10.5400   5.6850  15.0365  0.11598E+04  0.11136E+04  0.18936E-05  0.11107E+04  0.10642E+04  0.18752E-05  0.10599E+04
   10.5400   5.4190  15.8220  0.90925E+03  0.87730E+03  0.16062E-05  0.87509E+03  0.84039E+03  0.15938E-05  0.83710E+03
   10.5400   5.1380  16.6932  0.70848E+03  0.68727E+03  0.13677E-05  0.68557E+03  0.66009E+03  0.13597E-05  0.65757E+03
   10.5400   4.8420  17.6677  0.54781E+03  0.53454E+03  0.11619E-05  0.53322E+03  0.51489E+03  0.11574E-05  0.51292E+03
   10.5400   4.5300  18.7694  0.41975E+03  0.41226E+03  0.98509E-06  0.41121E+03  0.39836E+03  0.98327E-06  0.39680E+03
   10.5400   4.2000  20.0300  0.31854E+03  0.31516E+03  0.84234E-06  0.31431E+03  0.30562E+03  0.84246E-06  0.30435E+03
   10.5400   3.8530  21.4948  0.23849E+03  0.23793E+03  0.71378E-06  0.23722E+03  0.23165E+03  0.71532E-06  0.23059E+03
   10.5400   3.4870  23.2290  0.17582E+03  0.17712E+03  0.60491E-06  0.17649E+03  0.17322E+03  0.60745E-06  0.17230E+03
   10.5400   3.1000  25.3323  0.12726E+03  0.12971E+03  0.51798E-06  0.12914E+03  0.12755E+03  0.52124E-06  0.12671E+03
   10.5400   2.6930  27.9659  0.89681E+02  0.92754E+02  0.43913E-06  0.92203E+02  0.91825E+02  0.44282E-06  0.91007E+02
   10.5400   2.2630  31.4127  0.61062E+02  0.64432E+02  0.37662E-06  0.63848E+02  0.64360E+02  0.38064E-06  0.63492E+02
   10.5400   1.8090  36.2278  0.39477E+02  0.42978E+02  0.32880E-06  0.42276E+02  0.43506E+02  0.33312E-06  0.42465E+02
   10.5400   1.3310  43.7112  0.23315E+02  0.26977E+02  0.29090E-06  0.25976E+02  0.27972E+02  0.29560E-06  0.26491E+02
   10.5400   0.8270  58.0430  0.11418E+02  0.15747E+02  0.27868E-06  0.14008E+02  0.17253E+02  0.28475E-06  0.14700E+02
   10.5400   0.2950 113.1380  0.28548E+01  0.98371E+01  0.18263E-05  0.59138E+01  0.14566E+02  0.30999E-05  0.80922E+01
   10.5400   9.3820   5.8404  0.21656E+06  0.19364E+06  0.13624E-03  0.18404E+06  0.17793E+06  0.12805E-03  0.16616E+06
   10.5400   9.3190   6.0188  0.18242E+06  0.16292E+06  0.10657E-03  0.15567E+06  0.14964E+06  0.10036E-03  0.14068E+06
   10.5400   9.2510   6.2039  0.15407E+06  0.13746E+06  0.85444E-04  0.13204E+06  0.12622E+06  0.80623E-04  0.11944E+06
   10.5400   9.1810   6.3962  0.12996E+06  0.11585E+06  0.67193E-04  0.11179E+06  0.10636E+06  0.63523E-04  0.10123E+06
   10.5400   9.1060   6.5960  0.10965E+06  0.97720E+05  0.53842E-04  0.94691E+05  0.89711E+05  0.51001E-04  0.85854E+05
   10.5400   9.0270   6.8039  0.92379E+05  0.82335E+05  0.43215E-04  0.80084E+05  0.75604E+05  0.41014E-04  0.72710E+05
   10.5400   8.9440   7.0203  0.77617E+05  0.69220E+05  0.34670E-04  0.67549E+05  0.63591E+05  0.32969E-04  0.61424E+05
   10.5400   8.8560   7.2458  0.65021E+05  0.58058E+05  0.28055E-04  0.56823E+05  0.53377E+05  0.26731E-04  0.51762E+05
   10.5400   8.7630   7.4810  0.54251E+05  0.48529E+05  0.22823E-04  0.47620E+05  0.44664E+05  0.21788E-04  0.43463E+05
   10.5400   8.6660   7.7265  0.45031E+05  0.40372E+05  0.18400E-04  0.39701E+05  0.37203E+05  0.17600E-04  0.36311E+05
   10.5400   8.5630   7.9831  0.37214E+05  0.33456E+05  0.14993E-04  0.32964E+05  0.30877E+05  0.14369E-04  0.30217E+05
   10.5400   8.4540   8.2516  0.30623E+05  0.27616E+05  0.12302E-04  0.27256E+05  0.25531E+05  0.11813E-04  0.25045E+05
   10.5400   8.3390   8.5330  0.25093E+05  0.22705E+05  0.10123E-04  0.22443E+05  0.21029E+05  0.97394E-05  0.20672E+05
   10.5400   8.2190   8.8281  0.20472E+05  0.18586E+05  0.82481E-05  0.18395E+05  0.17246E+05  0.79510E-05  0.16983E+05
   10.5400   8.0910   9.1383  0.16650E+05  0.15172E+05  0.68326E-05  0.15033E+05  0.14105E+05  0.65993E-05  0.13913E+05
   10.5400   7.9570   9.4647  0.13500E+05  0.12344E+05  0.56210E-05  0.12243E+05  0.11498E+05  0.54396E-05  0.11358E+05
   10.5400   7.8150   9.8089  0.10914E+05  0.10016E+05  0.46643E-05  0.99431E+04  0.93483E+04  0.45225E-05  0.92461E+04
   10.5400   7.6650  10.1725  0.88085E+04  0.81128E+04  0.38884E-05  0.80599E+04  0.75863E+04  0.37776E-05  0.75118E+04
   10.5400   7.5080  10.5574  0.70871E+04  0.65501E+04  0.32131E-05  0.65118E+04  0.61366E+04  0.31276E-05  0.60823E+04
   10.5400   7.3410  10.9658  0.56978E+04  0.52845E+04  0.26952E-05  0.52568E+04  0.49602E+04  0.26287E-05  0.49207E+04
   10.5400   7.1660  11.4004  0.45685E+04  0.42517E+04  0.22415E-05  0.42316E+04  0.39980E+04  0.21904E-05  0.39693E+04
   10.5400   6.9810  11.8640  0.36587E+04  0.34165E+04  0.18750E-05  0.34020E+04  0.32185E+04  0.18358E-05  0.31976E+04
   10.5400   6.7860  12.3603  0.29241E+04  0.27400E+04  0.15688E-05  0.27294E+04  0.25858E+04  0.15390E-05  0.25706E+04
   10.5400   6.5800  12.8933  0.23330E+04  0.21938E+04  0.13185E-05  0.21861E+04  0.20742E+04  0.12960E-05  0.20631E+04
   10.5400   6.3620  13.4681  0.18578E+04  0.17534E+04  0.11165E-05  0.17478E+04  0.16610E+04  0.10996E-05  0.16529E+04
   10.5400   6.1330  14.0907  0.14740E+04  0.13966E+04  0.93945E-06  0.13925E+04  0.13256E+04  0.92703E-06  0.13196E+04
   10.5400   5.8920  14.7686  0.11646E+04  0.11080E+04  0.78741E-06  0.11050E+04  0.10539E+04  0.77852E-06  0.10494E+04
   10.5400   5.6370  15.5108  0.91670E+03  0.87604E+03  0.66505E-06  0.87377E+03  0.83510E+03  0.65883E-06  0.83177E+03
   10.5400   5.3680  16.3289  0.71766E+03  0.68919E+03  0.56230E-06  0.68748E+03  0.65858E+03  0.55814E-06  0.65606E+03
   10.5400   5.0850  17.2375  0.55793E+03  0.53864E+03  0.47286E-06  0.53734E+03  0.51606E+03  0.47028E-06  0.51414E+03
   10.5400   4.7860  18.2559  0.43059E+03  0.41816E+03  0.39935E-06  0.41715E+03  0.40179E+03  0.39796E-06  0.40029E+03
   10.5400   4.4710  19.4095  0.32922E+03  0.32181E+03  0.33625E-06  0.32101E+03  0.31018E+03  0.33575E-06  0.30900E+03
   10.5400   4.1380  20.7332  0.24916E+03  0.24537E+03  0.28505E-06  0.24472E+03  0.23734E+03  0.28519E-06  0.23638E+03
   10.5400   3.7870  22.2762  0.18610E+03  0.18481E+03  0.24124E-06  0.18427E+03  0.17948E+03  0.24185E-06  0.17868E+03
   10.5400   3.4170  24.1105  0.13677E+03  0.13716E+03  0.20389E-06  0.13670E+03  0.13382E+03  0.20483E-06  0.13313E+03
   10.5400   3.0270  26.3472  0.98455E+02  0.99918E+02  0.17199E-06  0.99489E+02  0.98019E+02  0.17314E-06  0.97381E+02
   10.5400   2.6150  29.1683  0.69051E+02  0.71146E+02  0.14648E-06  0.70724E+02  0.70272E+02  0.14778E-06  0.69646E+02
   10.5400   2.1810  32.8989  0.46604E+02  0.49026E+02  0.12459E-06  0.48570E+02  0.48867E+02  0.12597E-06  0.48191E+02
   10.5400   1.7230  38.1952  0.29710E+02  0.32308E+02  0.10759E-06  0.31742E+02  0.32652E+02  0.10906E-06  0.31815E+02
   10.5400   1.2400  46.6647  0.17137E+02  0.19970E+02  0.95893E-07  0.19113E+02  0.20720E+02  0.97523E-07  0.19456E+02
   10.5400   0.7310  63.9927  0.78995E+01  0.11528E+02  0.95628E-07  0.99125E+01  0.12717E+02  0.98000E-07  0.10373E+02
   10.5400   9.4300   5.8257  0.21338E+06  0.19024E+06  0.74476E-04  0.17842E+06  0.17450E+06  0.69891E-04  0.16053E+06
   10.5400   9.3690   6.0026  0.17910E+06  0.15948E+06  0.57962E-04  0.15059E+06  0.14624E+06  0.54500E-04  0.13563E+06
   10.5400   9.3040   6.1862  0.15049E+06  0.13389E+06  0.45684E-04  0.12724E+06  0.12275E+06  0.43040E-04  0.11474E+06
   10.5400   9.2360   6.3768  0.12665E+06  0.11257E+06  0.35857E-04  0.10761E+06  0.10317E+06  0.33847E-04  0.97131E+05
   10.5400   9.1650   6.5748  0.10655E+06  0.94635E+05  0.27966E-04  0.90926E+05  0.86719E+05  0.26449E-04  0.82167E+05
   10.5400   9.0890   6.7806  0.89658E+05  0.79614E+05  0.22222E-04  0.76863E+05  0.72959E+05  0.21058E-04  0.69550E+05
   10.5400   9.0090   6.9947  0.75361E+05  0.66925E+05  0.17685E-04  0.64890E+05  0.61344E+05  0.16792E-04  0.58799E+05
   10.5400   8.9250   7.2177  0.63208E+05  0.56158E+05  0.14050E-04  0.54656E+05  0.51496E+05  0.13366E-04  0.49599E+05
   10.5400   8.8360   7.4500  0.52827E+05  0.46992E+05  0.11264E-04  0.45887E+05  0.43123E+05  0.10736E-04  0.41716E+05
   10.5400   8.7420   7.6924  0.43983E+05  0.39194E+05  0.90715E-05  0.38384E+05  0.36004E+05  0.86637E-05  0.34964E+05
   10.5400   8.6440   7.9456  0.36428E+05  0.32531E+05  0.72284E-05  0.31937E+05  0.29920E+05  0.69167E-05  0.29151E+05
   10.5400   8.5390   8.2102  0.30065E+05  0.26923E+05  0.58923E-05  0.26491E+05  0.24800E+05  0.56493E-05  0.24235E+05
   10.5400   8.4300   8.4872  0.24672E+05  0.22158E+05  0.47229E-05  0.21844E+05  0.20444E+05  0.45368E-05  0.20029E+05
   10.5400   8.3140   8.7774  0.20183E+05  0.18185E+05  0.38429E-05  0.17957E+05  0.16807E+05  0.36988E-05  0.16504E+05
   10.5400   8.1910   9.0821  0.16448E+05  0.14871E+05  0.31565E-05  0.14706E+05  0.13771E+05  0.30441E-05  0.13550E+05
   10.5400   8.0620   9.4023  0.13346E+05  0.12111E+05  0.25813E-05  0.11991E+05  0.11236E+05  0.24942E-05  0.11075E+05
   10.5400   7.9260   9.7395  0.10798E+05  0.98341E+04  0.21148E-05  0.97481E+04  0.91418E+04  0.20474E-05  0.90250E+04
   10.5400   7.7830  10.0951  0.87144E+04  0.79640E+04  0.17301E-05  0.79021E+04  0.74173E+04  0.16782E-05  0.73325E+04
   10.5400   7.6320  10.4710  0.70158E+04  0.64340E+04  0.14209E-05  0.63894E+04  0.60035E+04  0.13809E-05  0.59422E+04
   10.5400   7.4720  10.8691  0.56384E+04  0.51892E+04  0.11784E-05  0.51573E+04  0.48513E+04  0.11475E-05  0.48070E+04
   10.5400   7.3040  11.2918  0.45216E+04  0.41756E+04  0.97164E-06  0.41526E+04  0.39108E+04  0.94801E-06  0.38788E+04
   10.5400   7.1260  11.7418  0.36218E+04  0.33562E+04  0.81018E-06  0.33397E+04  0.31491E+04  0.79203E-06  0.31259E+04
   10.5400   6.9390  12.2222  0.28948E+04  0.26916E+04  0.67187E-06  0.26797E+04  0.25301E+04  0.65810E-06  0.25133E+04
   10.5400   6.7420  12.7369  0.23091E+04  0.21543E+04  0.55666E-06  0.21457E+04  0.20286E+04  0.54631E-06  0.20165E+04
   10.5400   6.5330  13.2901  0.18401E+04  0.17228E+04  0.46724E-06  0.17166E+04  0.16253E+04  0.45945E-06  0.16165E+04
